availability,a,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet,available_month
Jun 15,2022-06-15 00:00:00,Calgary,Sunalta,51.04364,-114.0999322,/ab/calgary/rentals/condo/2-bedrooms/sunalta/pet-friendly/483465,Condo,1225.0,2,900,1.0,2,2,1,0,1,0,0,6
Jul 01,2022-07-01 00:00:00,Calgary,Legacy,50.8600895,-114.0219127,/ab/calgary/rentals/condo/1-bedroom/legacy/483565,Condo,1450.0,1,694,2.0,0,0,1,1,1,0,0,7
Jul 01,2022-07-01 00:00:00,Calgary,Bridgeland,51.0556552,-114.0519449,/ab/calgary/rentals/condo/1-bedroom/bridgeland/pet-friendly/368749,Condo,1425.0,1,500,1.0,2,2,1,0,1,0,0,7
call for availability,call for availability,Calgary,Haysboro,50.97578,-114.07426,/ab/calgary/rentals/condo/1-bedroom/haysboro/72876,Condo,1350.0,1,738,1.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Calgary,Bankview,51.0350743,-114.0964318,/ab/calgary/rentals/condo/1-bedroom/bankview/53214,Condo,1100.0,1,535,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Crescent Heights,51.065641724861,-114.061516260574,/ab/calgary/rentals/condo/2-bedrooms/crescent-heights/482451,Condo,1395.0,2,860,2.0,0,0,1,0,1,0,0,call for availability
Immediate,2000-01-01 00:00:00,Calgary,Skyview,51.1645023,-113.9561089,/ab/calgary/rentals/condo/2-bedrooms/skyview/pet-friendly/482693,Condo,1595.0,2,863,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Lower Mount Royal,51.0371921,-114.0796603,/ab/calgary/rentals/condo/1-bedroom/lower-mount-royal/pet-friendly/353446,Condo,1600.0,1,800,1.0,2,2,0,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Seton,50.87728,-113.94653,/ab/calgary/rentals/condo/2-bedrooms/seton/pet-friendly/483113,Condo,1600.0,2,637,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Skyview,51.1645023,-113.9561089,/ab/calgary/rentals/condo/2-bedrooms/skyview/pet-friendly/482697,Condo,1575.0,2,863,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Skyview,51.1645023,-113.9561089,/ab/calgary/rentals/condo/2-bedrooms/skyview/pet-friendly/482696,Condo,1550.0,2,863,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0434543,-114.0763604,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/434442,Condo,1999.0,2,825,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.039276,-114.081281,/ab/calgary/rentals/condo/1-bedroom/beltline/76227,Condo,1800.0,1,740,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,West Springs,51.0611917,-114.2092971,/ab/calgary/rentals/condo/2-bedrooms/west-springs/pet-friendly/484421,Condo,1800.0,2,861,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Sunalta,51.0384924,-114.0975985,/ab/calgary/rentals/condo/2-bedrooms/sunalta/pet-friendly/484390,Condo,1750.0,2,892,2.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Killarney,51.0371677,-114.1328896,/ab/calgary/rentals/condo/2-bedrooms/killarney/484389,Condo,1595.0,2,1013,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Copperfield,50.9208507,-113.9192897,/ab/calgary/rentals/condo/2-bedrooms/copperfield/484376,Condo,1550.0,2,757,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.0502796,-114.0569255,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/478962,Condo,1800.0,2,844,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Panorama Hills,51.1649833,-114.0909521,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/28212,Condo,1600.0,2,900,2.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0402414,-114.080255,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/439494,Condo,1700.0,1,815,1.0,2,2,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.0465071,-114.0868186,/ab/calgary/rentals/condo/1-bedroom/downtown/426306,Condo,1750.0,1,1170,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0416453,-114.0690963,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/482037,Condo,1750.0,1,646,1.0,0,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.0479493,-114.0881374,/ab/calgary/rentals/condo/1-bedroom/downtown/484264,Condo,1995.0,1,700,1.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Calgary,Sunnyside,51.05344,-114.0833052,/ab/calgary/rentals/condo/2-bedrooms/sunnyside/65058,Condo,1600.0,2,880,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,East Village,51.0457661,-114.0714818,/ab/calgary/rentals/condo/2-bedrooms/east-village/pet-friendly/320923,Condo,1650.0,2,505,1.0,2,2,1,0,1,1,1,1
Immediate,2000-01-01 00:00:00,Calgary,Panorama Hills,51.15479,-114.07188,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/361659,Condo,1550.0,2,875,2.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Lake Bonavista,50.945916766155,-114.069300684131,/ab/calgary/rentals/condo/2-bedrooms/lake-bonavista/483510,Condo,1750.0,2,750,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Haysboro,50.9749302,-114.0740461,/ab/calgary/rentals/condo/1-bedroom/haysboro/pet-friendly/140595,Condo,1600.0,1,543,1.0,2,2,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Mount Pleasant,51.0676573,-114.0827706,/ab/calgary/rentals/condo/2-bedrooms/mount-pleasant/384259,Condo,1575.0,2,864,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mission,51.0331769,-114.0710155,/ab/calgary/rentals/condo/2-bedrooms/mission/pet-friendly/480680,Condo,2000.0,2,870,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.0491572,-114.0822146,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/298730,Condo,1600.0,1,650,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0388524,-114.0656239,/ab/calgary/rentals/condo/1-bedroom/beltline/143700,Condo,1650.0,1,800,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Seton,50.8777212,-113.9527732,/ab/calgary/rentals/condo/2-bedrooms/seton/pet-friendly/479245,Condo,1750.0,2,732,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0409725,-114.0899727,/ab/calgary/rentals/condo/1-bedroom/beltline/426208,Condo,1550.0,1,530,1.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Calgary,East Village,51.0473453,-114.0502366,/ab/calgary/rentals/condo/2-bedrooms/east-village/128820,Condo,1650.0,2,660,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Edgemont,51.126641,-114.136241,/ab/calgary/rentals/condo/2-bedrooms/edgemont/436397,Condo,1600.0,2,950,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mckenzie Towne,50.9235079,-113.9698848,/ab/calgary/rentals/condo/1-bedroom/mckenzie-towne/pet-friendly/122445,Condo,1699.0,1,650,1.0,2,2,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Calgary,Mahogany,50.8985219,-113.9381698,/ab/calgary/rentals/condo/2-bedrooms/mahogany/481524,Condo,1799.0,2,937,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0399818,-114.070811,/ab/calgary/rentals/condo/1-bedroom/beltline/467557,Condo,1800.0,1,550,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Somerset,50.8949835,-114.0690574,/ab/calgary/rentals/condo/2-bedrooms/somerset/482851,Condo,1600.0,2,903,2.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.040463,-114.065595,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/112734,Condo,1800.0,1,700,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0396296,-114.0694766,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/453804,Condo,1550.0,2,850,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Seton,50.8769101,-113.9489791,/ab/calgary/rentals/condo/2-bedrooms/seton/483995,Condo,1795.0,2,830,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,East Village,51.0470431,-114.0501319,/ab/calgary/rentals/condo/1-bedroom/east-village/355345,Condo,1800.0,1,500,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Sage Hill,51.1764526,-114.1298394,/ab/calgary/rentals/condo/2-bedrooms/sage-hill/483800,Condo,1700.0,2,809,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Brentwood,51.086565,-114.128886,/ab/calgary/rentals/condo/2-bedrooms/brentwood/pet-friendly/327905,Condo,1550.0,2,675,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Seton,50.8777212,-113.9527732,/ab/calgary/rentals/condo/2-bedrooms/seton/479193,Condo,1795.0,2,850,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.045219,-114.048986,/ab/calgary/rentals/condo/2-bedrooms/downtown/28539,Condo,1550.0,2,830,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Legacy,50.8600895,-114.0219127,/ab/calgary/rentals/condo/2-bedrooms/legacy/483106,Condo,1595.0,2,800,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0392516,-114.0772623,/ab/calgary/rentals/condo/2-bedrooms/beltline/483976,Condo,1900.0,2,839,2.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Spruce Cliff,51.0429532,-114.1356815,/ab/calgary/rentals/condo/2-bedrooms/spruce-cliff/pet-friendly/439428,Condo,1950.0,2,906,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Kincora,51.1657455,-114.1416178,/ab/calgary/rentals/condo/2-bedrooms/kincora/pet-friendly/483826,Condo,1550.0,2,750,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Point McKay,51.061825914,-114.147144888,/ab/calgary/rentals/condo/2-bedrooms/point-mckay/pet-friendly/22992,Condo,1800.0,2,1050,1.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,East Village,51.045403,-114.049396,/ab/calgary/rentals/condo/1-bedroom/east-village/483629,Condo,1700.0,1,501,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Cranston,50.869525335295,-113.969398891927,/ab/calgary/rentals/condo/2-bedrooms/cranston/367789,Condo,1900.0,2,897,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,New Brighton,50.9228059,-113.9337539,/ab/calgary/rentals/condo/2-bedrooms/new-brighton/483726,Condo,1700.0,2,950,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0401551,-114.0601539,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/432280,Condo,1950.0,2,893,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Lower Mount Royal,51.0368627,-114.0862148,/ab/calgary/rentals/condo/1-bedroom/lower-mount-royal/pet-friendly/407164,Condo,1650.0,1,635,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Cliff Bungalow,51.0371937,-114.0731199,/ab/calgary/rentals/condo/2-bedrooms/cliff-bungalow/pet-friendly/481829,Condo,1950.0,2,1238,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Lower Mount Royal,51.0368627,-114.0862148,/ab/calgary/rentals/condo/1-bedroom/lower-mount-royal/pet-friendly/483422,Condo,2000.0,1,621,1.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0435279,-114.0866406,/ab/calgary/rentals/condo/2-bedrooms/beltline/35177,Condo,1550.0,2,860,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Victoria Park,51.0386245,-114.0603557,/ab/calgary/rentals/condo/1-bedroom/victoria-park/115728,Condo,1800.0,1,735,1.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0435013,-114.0867157,/ab/calgary/rentals/condo/2-bedrooms/beltline/482986,Condo,1700.0,2,787,2.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Bridgeland,51.0500109,-114.0398691,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/483308,Condo,1950.0,2,850,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Aspen Woods,51.0324,-114.21206,/ab/calgary/rentals/condo/2-bedrooms/aspen-woods/483486,Condo,1800.0,2,952,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,University District,51.0774149,-114.14974,/ab/calgary/rentals/condo/2-bedrooms/university-district/pet-friendly/398280,Condo,2000.0,2,797,2.0,0,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Discovery Ridge,51.013461678,-114.214870788,/ab/calgary/rentals/condo/2-bedrooms/discovery-ridge/483348,Condo,1750.0,2,1036,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Spruce Cliff,51.0426342,-114.1367611,/ab/calgary/rentals/condo/2-bedrooms/spruce-cliff/136730,Condo,2000.0,2,1100,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Lincoln Park,51.0078034,-114.1302698,/ab/calgary/rentals/condo/2-bedrooms/lincoln-park/pet-friendly/483180,Condo,1700.0,2,986,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0391659,-114.0760704,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/480711,Condo,1650.0,2,756,1.0,0,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Signal Hill,51.015927477523,-114.173645253967,/ab/calgary/rentals/condo/2-bedrooms/signal-hill/79820,Condo,1695.0,2,902,2.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Walden,50.86554,-114.02735,/ab/calgary/rentals/condo/2-bedrooms/walden/pet-friendly/482317,Condo,1700.0,2,900,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Renfrew,51.057386,-114.0493319,/ab/calgary/rentals/condo/2-bedrooms/renfrew/pet-friendly/483064,Condo,1700.0,2,816,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Spruce Cliff,51.0431391,-114.1374006,/ab/calgary/rentals/condo/1-bedroom/spruce-cliff/340443,Condo,1525.0,1,603,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0384256,-114.0839684,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/376320,Condo,1850.0,1,625,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Victoria Park,51.0386245,-114.0603557,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/418080,Condo,1949.0,2,1097,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,East Village,51.0498366,-114.0558229,/ab/calgary/rentals/condo/2-bedrooms/east-village/50395,Condo,1695.0,2,900,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Seton,50.8769994,-113.9498748,/ab/calgary/rentals/condo/2-bedrooms/seton/462839,Condo,1900.0,2,980,2.0,0,0,1,0,1,1,1,1
Immediate,2000-01-01 00:00:00,Calgary,West Hillhurst,51.0530863,-114.1059995,/ab/calgary/rentals/condo/1-bedroom/west-hillhurst/466801,Condo,1850.0,1,640,1.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Calgary,Tuxedo Park,51.070316,-114.059679,/ab/calgary/rentals/condo/2-bedrooms/tuxedo-park/482640,Condo,1790.0,2,1000,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mission,51.0306803,-114.0658124,/ab/calgary/rentals/condo/2-bedrooms/mission/pet-friendly/404692,Condo,1650.0,2,890,1.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Hillhurst,51.0554966,-114.0865897,/ab/calgary/rentals/condo/1-bedroom/hillhurst/pet-friendly/481694,Condo,1700.0,1,760,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0419755,-114.0594055,/ab/calgary/rentals/condo/1-bedroom/beltline/319738,Condo,1850.0,1,630,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mission,51.0331769,-114.0710155,/ab/calgary/rentals/condo/1-bedroom/mission/pet-friendly/323042,Condo,1550.0,1,760,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mahogany,50.9002912,-113.939199,/ab/calgary/rentals/condo/1-bedroom/mahogany/368048,Condo,1750.0,1,622,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.040578,-114.070712,/ab/calgary/rentals/condo/1-bedroom/beltline/440279,Condo,1750.0,1,490,1.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.039276,-114.081281,/ab/calgary/rentals/condo/1-bedroom/beltline/13861,Condo,1700.0,1,711,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.0474565,-114.0864334,/ab/calgary/rentals/condo/2-bedrooms/downtown/14222,Condo,1900.0,2,1150,2.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0401366,-114.0605344,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/71979,Condo,1850.0,2,1050,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Sunnyside,51.055869,-114.0838756,/ab/calgary/rentals/condo/1-bedroom/sunnyside/pet-friendly/9335,Condo,1695.0,1,600,1.0,2,2,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.0479073,-114.052977,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/447787,Condo,1730.0,1,640,1.0,0,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Victoria Park,51.0415203,-114.055738,/ab/calgary/rentals/condo/1-bedroom/victoria-park/pet-friendly/325578,Condo,1550.0,1,644,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0418633,-114.0723707,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/482011,Condo,1990.0,2,750,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Victoria Park,51.0387326,-114.0633416,/ab/calgary/rentals/condo/1-bedroom/victoria-park/131367,Condo,1850.0,1,750,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Inglewood,51.04064,-114.0199006,/ab/calgary/rentals/condo/1-bedroom/inglewood/376172,Condo,1550.0,1,750,1.0,0,0,1,0,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Brentwood,51.0894243,-114.1304285,/ab/calgary/rentals/condo/2-bedrooms/brentwood/pet-friendly/481907,Condo,1550.0,2,690,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Eau Claire,51.0530356,-114.0661001,/ab/calgary/rentals/condo/1-bedroom/eau-claire/470437,Condo,1600.0,1,560,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0406225,-114.0935983,/ab/calgary/rentals/condo/2-bedrooms/beltline/331934,Condo,1800.0,2,989,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Seton,50.876298541143,-113.9511486,/ab/calgary/rentals/condo/1-bedroom/seton/377056,Condo,1575.0,1,635,1.0,0,0,1,1,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Eau Claire,51.053041427845,-114.065547991016,/ab/calgary/rentals/condo/1-bedroom/eau-claire/pet-friendly/354243,Condo,1750.0,1,710,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Altadore,51.0229631,-114.1083378,/ab/calgary/rentals/condo/2-bedrooms/altadore/481442,Condo,1850.0,2,800,1.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Calgary,Bridgeland,51.052772,-114.0428089,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/359206,Condo,1700.0,2,818,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,East Village,51.04725572166,-114.050312132263,/ab/calgary/rentals/condo/1-bedroom/east-village/319893,Condo,1625.0,1,665,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.0478278,-114.0858711,/ab/calgary/rentals/condo/2-bedrooms/downtown/457530,Condo,1800.0,2,840,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0434748,-114.0761087,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/320431,Condo,1700.0,1,615,1.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Lake Bonavista,50.9473994,-114.0691234,/ab/calgary/rentals/condo/2-bedrooms/lake-bonavista/323997,Condo,1600.0,2,880,2.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.0482801,-114.0848585,/ab/calgary/rentals/condo/1-bedroom/downtown/309565,Condo,1950.0,1,970,1.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0385541,-114.0741194,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/479853,Condo,1599.0,2,900,1.0,0,2,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Eau Claire,51.052597227883,-114.06579969259,/ab/calgary/rentals/condo/1-bedroom/eau-claire/360484,Condo,1650.0,1,500,1.0,0,0,1,0,1,0,0,1
Apr 08,2022-04-08 00:00:00,Calgary,Downtown,51.0498366,-114.0558229,/ab/calgary/rentals/condo/1-bedroom/downtown/45625,Condo,1800.0,1,660,1.0,0,0,1,1,1,1,1,4
Apr 10,2022-04-10 00:00:00,Calgary,Mission,51.031263,-114.06982,/ab/calgary/rentals/condo/2-bedrooms/mission/pet-friendly/484149,Condo,1670.0,2,710,1.0,2,2,0,0,0,0,0,4
Apr 10,2022-04-10 00:00:00,Calgary,Parkdale,51.057341,-114.136871,/ab/calgary/rentals/condo/2-bedrooms/parkdale/68039,Condo,1950.0,2,1100,2.0,0,0,1,1,1,0,0,4
Apr 11,2022-04-11 00:00:00,Calgary,Beltline,51.0391485,-114.0753585,/ab/calgary/rentals/condo/2-bedrooms/beltline/481331,Condo,1550.0,2,990,1.0,0,0,1,0,1,0,0,4
Apr 15,2022-04-15 00:00:00,Calgary,Cedarbrae,50.9528922,-114.1293806,/ab/calgary/rentals/condo/2-bedrooms/cedarbrae/pet-friendly/86096,Condo,1625.0,2,1000,2.0,2,2,1,0,1,0,0,4
Apr 15,2022-04-15 00:00:00,Calgary,Beltline,51.0387688,-114.0790789,/ab/calgary/rentals/condo/studio/beltline/pet-friendly/295734,Condo,1600.0,0,450,1.0,2,2,1,1,1,0,1,4
Apr 15,2022-04-15 00:00:00,Calgary,Inglewood,51.0385625,-114.0165895,/ab/calgary/rentals/condo/1-bedroom/inglewood/pet-friendly/386888,Condo,1795.0,1,821,1.0,2,2,1,0,1,0,0,4
Apr 16,2022-04-16 00:00:00,Calgary,Bridgeland,51.04988,-114.0399462,/ab/calgary/rentals/condo/1-bedroom/bridgeland/128760,Condo,1750.0,1,585,1.0,0,0,1,1,1,1,1,4
Apr 16,2022-04-16 00:00:00,Calgary,Downtown,51.0482556,-114.0824597,/ab/calgary/rentals/condo/1-bedroom/downtown/484053,Condo,1800.0,1,562,1.0,0,0,1,0,1,0,0,4
Apr 17,2022-04-17 00:00:00,Calgary,Lower Mount Royal,51.0370382,-114.0790684,/ab/calgary/rentals/condo/1-bedroom/lower-mount-royal/481861,Condo,1900.0,1,1100,1.0,0,0,1,1,1,0,1,4
Apr 30,2022-04-30 00:00:00,Calgary,Victoria Park,51.0415203,-114.055738,/ab/calgary/rentals/condo/1-bedroom/victoria-park/pet-friendly/412320,Condo,1700.0,1,600,1.0,2,2,1,0,1,0,0,4
May 01,2022-05-01 00:00:00,Calgary,Victoria Park,51.039752494,-114.060494628,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/pet-friendly/484257,Condo,1625.0,2,900,2.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Beltline,51.0416453,-114.0690963,/ab/calgary/rentals/condo/1-bedroom/beltline/484297,Condo,1650.0,1,646,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Rocky Ridge,51.139048,-114.238955,/ab/calgary/rentals/condo/2-bedrooms/rocky-ridge/5506,Condo,1550.0,2,900,2.0,0,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,South Calgary,51.027888,-114.102522,/ab/calgary/rentals/condo/2-bedrooms/south-calgary/pet-friendly/483313,Condo,1850.0,2,950,1.0,2,2,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Eau Claire,51.0521774,-114.0653412,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/315728,Condo,1790.0,2,900,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Lower Mount Royal,51.0368492,-114.0689766,/ab/calgary/rentals/condo/2-bedrooms/lower-mount-royal/64055,Condo,1600.0,2,880,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Dalhousie,51.1025748,-114.1543246,/ab/calgary/rentals/condo/2-bedrooms/dalhousie/pet-friendly/81986,Condo,1595.0,2,900,1.0,2,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Calgary,Victoria Park,51.0397535,-114.0605872,/ab/calgary/rentals/condo/1-bedroom/victoria-park/140557,Condo,1525.0,1,600,1.0,0,0,1,0,1,0,0,5
