availability,a,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet,available_month
Immediate,2000-01-01 00:00:00,Skyview,51.1645023,-113.9561089,/ab/calgary/rentals/condo/2-bedrooms/skyview/pet-friendly/482700,Condo,1450,2,863,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Acadia,50.979312635348,-114.063672558197,/ab/calgary/rentals/condo/1-bedroom/acadia/pet-friendly/484576,Condo,1250,1,690,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Skyview,51.1645023,-113.9561089,/ab/calgary/rentals/condo/2-bedrooms/skyview/pet-friendly/482696,Condo,1475,2,863,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Skyview,51.1645023,-113.9561089,/ab/calgary/rentals/condo/2-bedrooms/skyview/pet-friendly/482693,Condo,1525,2,863,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Acadia,50.9780741,-114.0604617,/ab/calgary/rentals/condo/2-bedrooms/acadia/pet-friendly/484655,Condo,1250,2,770,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Erlton,51.02293,-114.060754,/ab/calgary/rentals/condo/1-bedroom/erlton/12357,Condo,1350,1,581,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Auburn Bay,50.8935939,-113.9440269,/ab/calgary/rentals/condo/2-bedrooms/auburn-bay/474424,Condo,1600,2,625,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Seton,50.87728,-113.94653,/ab/calgary/rentals/condo/2-bedrooms/seton/pet-friendly/483113,Condo,1550,2,637,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Skyview,51.1643308,-113.9496374,/ab/calgary/rentals/condo/1-bedroom/skyview/pet-friendly/456729,Condo,1300,1,593,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Renfrew,51.057386,-114.0493319,/ab/calgary/rentals/condo/2-bedrooms/renfrew/pet-friendly/483064,Condo,1600,2,816,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Dover,51.0170232,-113.9978224,/ab/calgary/rentals/condo/2-bedrooms/dover/pet-friendly/482277,Condo,1200,2,750,1.0,2,2,1,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0387688,-114.0790789,/ab/calgary/rentals/condo/1-bedroom/beltline/480892,Condo,1500,1,480,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.0371921,-114.0796603,/ab/calgary/rentals/condo/1-bedroom/lower-mount-royal/pet-friendly/353446,Condo,1600,1,800,1.0,2,2,0,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.0367187,-114.0936008,/ab/calgary/rentals/condo/1-bedroom/lower-mount-royal/pet-friendly/476802,Condo,1375,1,530,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Panorama Hills,51.1649833,-114.0909521,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/28212,Condo,1600,2,900,2.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Killarney,51.0371677,-114.1328896,/ab/calgary/rentals/condo/2-bedrooms/killarney/484389,Condo,1595,2,1013,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Copperfield,50.9208507,-113.9192897,/ab/calgary/rentals/condo/1-bedroom/copperfield/pet-friendly/480065,Condo,1150,1,460,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sunnyside,51.05344,-114.0833052,/ab/calgary/rentals/condo/2-bedrooms/sunnyside/65058,Condo,1600,2,880,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.038793,-114.077172,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/484307,Condo,1450,1,434,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Edgemont,51.126641,-114.136241,/ab/calgary/rentals/condo/2-bedrooms/edgemont/436397,Condo,1600,2,950,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0425214,-114.0927816,/ab/calgary/rentals/condo/1-bedroom/beltline/483039,Condo,1500,1,723,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Legacy,50.8600895,-114.0219127,/ab/calgary/rentals/condo/2-bedrooms/legacy/483106,Condo,1595,2,800,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.040463,-114.065595,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/483244,Condo,1400,1,680,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Varsity,51.0935305,-114.1444104,/ab/calgary/rentals/condo/2-bedrooms/varsity/64669,Condo,1500,2,836,2.0,0,0,1,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Southwood,50.9519021,-114.0855439,/ab/calgary/rentals/condo/2-bedrooms/southwood/482449,Condo,1300,2,820,2.0,0,0,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Kingsland,50.9830208,-114.0728291,/ab/calgary/rentals/condo/1-bedroom/kingsland/368796,Condo,1480,1,910,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Harvest Hills,51.1426923,-114.0626757,/ab/calgary/rentals/condo/2-bedrooms/harvest-hills/31282,Condo,1495,2,1060,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Spruce Cliff,51.045603,-114.1301998,/ab/calgary/rentals/condo/1-bedroom/spruce-cliff/pet-friendly/451042,Condo,1400,1,582,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Skyview,51.1633453,-113.9554484,/ab/calgary/rentals/condo/2-bedrooms/skyview/pet-friendly/109211,Condo,1500,2,900,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Savanna,51.1374376,-113.9652925,/ab/calgary/rentals/condo/1-bedroom/savanna/483305,Condo,1200,1,501,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Livingston,51.1866386,-114.069187,/ab/calgary/rentals/condo/2-bedrooms/livingston/363782,Condo,1475,2,748,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0391485,-114.0753585,/ab/calgary/rentals/condo/2-bedrooms/beltline/481331,Condo,1550,2,990,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.0478889,-114.0867382,/ab/calgary/rentals/condo/1-bedroom/downtown/27162,Condo,1300,1,570,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Savanna,51.1374376,-113.9652925,/ab/calgary/rentals/condo/1-bedroom/savanna/482556,Condo,1200,1,501,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.0331769,-114.0710155,/ab/calgary/rentals/condo/1-bedroom/mission/pet-friendly/323042,Condo,1550,1,760,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.038924,-114.086345,/ab/calgary/rentals/condo/1-bedroom/beltline/302276,Condo,1250,1,750,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0235442,-114.1157613,/ab/calgary/rentals/condo/1-bedroom/bankview/345660,Condo,1350,1,650,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Seton,50.876298541143,-113.9511486,/ab/calgary/rentals/condo/1-bedroom/seton/377056,Condo,1575,1,635,1.0,0,0,1,1,0,0,0,1
Immediate,2000-01-01 00:00:00,Eau Claire,51.0508547,-114.077663,/ab/calgary/rentals/condo/1-bedroom/eau-claire/293646,Condo,1500,1,625,1.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Beltline,51.0435822,-114.0865682,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/478846,Condo,1390,1,600,1.0,0,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.052468,-114.0667876,/ab/calgary/rentals/condo/1-bedroom/downtown/468344,Condo,1500,1,600,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Lake Bonavista,50.9473994,-114.0691234,/ab/calgary/rentals/condo/2-bedrooms/lake-bonavista/323997,Condo,1600,2,880,2.0,0,0,1,1,1,0,0,1
Apr 18,2022-04-18 00:00:00,Sage Hill,51.1712501,-114.1369216,/ab/calgary/rentals/condo/2-bedrooms/sage-hill/pet-friendly/483343,Condo,1500,2,800,2.0,2,0,1,0,1,0,0,4
Apr 20,2022-04-20 00:00:00,Richmond/Knob Hill,51.0158178,-114.1747958,/ab/calgary/rentals/condo/1-bedroom/richmond-knob-hill/pet-friendly/463586,Condo,1250,1,600,1.0,2,2,1,0,1,0,0,4
Apr 29,2022-04-29 00:00:00,Aspen Woods,51.0389061,-114.216173,/ab/calgary/rentals/condo/1-bedroom/aspen-woods/481665,Condo,1495,1,656,1.0,0,0,1,1,1,0,0,4
Apr 30,2022-04-30 00:00:00,Lower Mount Royal,51.0366429,-114.0889024,/ab/calgary/rentals/condo/1-bedroom/lower-mount-royal/84208,Condo,1199,1,525,1.0,0,0,1,0,0,0,0,4
May 01,2022-05-01 00:00:00,Crescent Heights,51.0572472,-114.0590391,/ab/calgary/rentals/condo/1-bedroom/crescent-heights/481168,Condo,1350,1,600,1.0,0,0,0,1,1,0,0,5
May 01,2022-05-01 00:00:00,Bridgeland,51.054702,-114.050102,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/325073,Condo,1425,2,800,1.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Montgomery,51.0715187,-114.1594041,/ab/calgary/rentals/condo/2-bedrooms/montgomery/437339,Condo,1600,2,992,2.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Victoria Park,51.0418015,-114.0555208,/ab/calgary/rentals/condo/1-bedroom/victoria-park/pet-friendly/127818,Condo,1550,1,550,1.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Beltline,51.0408945,-114.0854809,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/373353,Condo,1350,1,500,1.0,2,2,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Tuxedo,51.070343,-114.05358,/ab/calgary/rentals/condo/1-bedroom/tuxedo/pet-friendly/124532,Condo,1200,1,600,1.0,2,2,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Garrison Green,51.00271,-114.1288,/ab/calgary/rentals/condo/1-bedroom/garrison-green/19668,Condo,1300,1,620,1.0,0,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Tuscany,51.132032215401,-114.235986026845,/ab/calgary/rentals/condo/2-bedrooms/tuscany/pet-friendly/455030,Condo,1500,2,900,2.0,2,2,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Bridlewood,50.905253,-114.118586,/ab/calgary/rentals/condo/1-bedroom/bridlewood/pet-friendly/485284,Condo,1200,1,620,1.0,2,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Bridgeland,51.0529969,-114.0491741,/ab/calgary/rentals/condo/1-bedroom/bridgeland/445873,Condo,1445,1,690,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Mckenzie Towne,50.9057628,-113.9607965,/ab/calgary/rentals/condo/2-bedrooms/mckenzie-towne/484349,Condo,1450,2,805,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Coach Hill,51.0575639,-114.1789315,/ab/calgary/rentals/condo/2-bedrooms/coach-hill/pet-friendly/391390,Condo,1600,2,1050,1.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Lincoln Park,51.0075922,-114.1311503,/ab/calgary/rentals/condo/1-bedroom/lincoln-park/pet-friendly/471498,Condo,1400,1,571,1.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Haysboro,50.9670219,-114.0742653,/ab/calgary/rentals/condo/1-bedroom/haysboro/484896,Condo,1350,1,706,1.0,0,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,East Village,51.0474861,-114.0497137,/ab/calgary/rentals/condo/studio/east-village/136829,Condo,1200,0,495,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Bridgeland,51.057541,-114.053531,/ab/calgary/rentals/condo/1-bedroom/bridgeland/483347,Condo,1550,1,585,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Lower Mount Royal,51.037059,-114.079738,/ab/calgary/rentals/condo/1-bedroom/lower-mount-royal/pet-friendly/127039,Condo,1380,1,550,1.0,2,2,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Sunalta,51.0432197,-114.0987214,/ab/calgary/rentals/condo/2-bedrooms/sunalta/pet-friendly/485163,Condo,1350,2,864,1.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Brentwood,51.086565,-114.128886,/ab/calgary/rentals/condo/2-bedrooms/brentwood/100673,Condo,1550,2,603,1.0,0,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Capitol Hill,51.067625,-114.090063,/ab/calgary/rentals/condo/1-bedroom/capitol-hill/123233,Condo,1200,1,580,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Penbrooke Meadows,51.0383598,-113.9558853,/ab/calgary/rentals/condo/1-bedroom/penbrooke-meadows/pet-friendly/410511,Condo,1150,1,550,1.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Victoria Park,51.0418015,-114.0555208,/ab/calgary/rentals/condo/1-bedroom/victoria-park/413099,Condo,1450,1,545,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Lower Mount Royal,51.0371921,-114.0796603,/ab/calgary/rentals/condo/1-bedroom/lower-mount-royal/90137,Condo,1275,1,511,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Parkhill-Stanley Park,51.0191519,-114.0634569,/ab/calgary/rentals/condo/2-bedrooms/parkhill-stanley-park/77795,Condo,1450,2,900,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Sunnyside,51.0539047,-114.0855107,/ab/calgary/rentals/condo/1-bedroom/sunnyside/pet-friendly/409014,Condo,1150,1,383,1.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Spruce Cliff,51.05055,-114.13387,/ab/calgary/rentals/condo/2-bedrooms/spruce-cliff/484804,Condo,1495,2,2000,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Skyview,51.1637462,-113.963861,/ab/calgary/rentals/condo/2-bedrooms/skyview/484778,Condo,1600,2,900,2.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,McKenzie Towne,50.92759,-113.960394,/ab/calgary/rentals/condo/2-bedrooms/mckenzie-towne/119973,Condo,1600,2,900,2.0,0,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Beltline,51.040463,-114.0655949,/ab/calgary/rentals/condo/1-bedroom/beltline/336187,Condo,1500,1,600,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Lower Mount Royal,51.0372257,-114.0837624,/ab/calgary/rentals/condo/1-bedroom/lower-mount-royal/484845,Condo,1300,1,600,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Mission,51.035156,-114.0715212,/ab/calgary/rentals/condo/1-bedroom/mission/32243,Condo,1450,1,700,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Somerset,50.8956204,-114.0692293,/ab/calgary/rentals/condo/2-bedrooms/somerset/pet-friendly/446255,Condo,1375,2,900,1.0,2,2,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Mission,51.0359522,-114.0697937,/ab/calgary/rentals/condo/1-bedroom/mission/353226,Condo,1475,1,635,1.0,0,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Dalhousie,51.1025748,-114.1543246,/ab/calgary/rentals/condo/2-bedrooms/dalhousie/pet-friendly/81986,Condo,1595,2,900,1.0,2,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Bridlewood,50.8997622,-114.1176386,/ab/calgary/rentals/condo/2-bedrooms/bridlewood/pet-friendly/78847,Condo,1500,2,950,2.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Beltline,51.039269,-114.084536,/ab/calgary/rentals/condo/1-bedroom/beltline/10735,Condo,1400,1,715,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,East Village,51.0454105,-114.053745,/ab/calgary/rentals/condo/2-bedrooms/east-village/446070,Condo,1600,2,540,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Highland Park,51.090537,-114.0598406,/ab/calgary/rentals/apartment/1-bedroom/highland-park/pet-friendly/102502,Condo,1195,1,571,1.0,0,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Victoria Park,51.039394256662,-114.067871244705,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/pet-friendly/101625,Condo,1600,2,883,2.0,2,2,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Mayland Heights,51.0657799,-114.005981,/ab/calgary/rentals/condo/2-bedrooms/mayland-heights/pet-friendly/433568,Condo,1295,2,850,1.0,2,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Legacy,50.8624017,-114.0220707,/ab/calgary/rentals/condo/2-bedrooms/legacy/411102,Condo,1450,2,760,2.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Coventry Hills,51.1583199,-114.0559887,/ab/calgary/rentals/condo/2-bedrooms/coventry-hills/pet-friendly/88268,Condo,1400,2,950,2.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Lower Mount Royal,51.0365955,-114.0888128,/ab/calgary/rentals/condo/1-bedroom/lower-mount-royal/84042,Condo,1245,1,600,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Victoria Park,51.0418015,-114.0555208,/ab/calgary/rentals/condo/1-bedroom/victoria-park/290281,Condo,1600,1,600,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Kincora,51.1661618,-114.1447373,/ab/calgary/rentals/condo/2-bedrooms/kincora/pet-friendly/359145,Condo,1500,2,896,2.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Harvest Hills,51.15381,-114.04574,/ab/calgary/rentals/condo/2-bedrooms/harvest-hills/481983,Condo,1590,2,669,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Glamorgan,51.0092528,-114.1518535,/ab/calgary/rentals/condo/3-bedrooms/glamorgan/148065,Condo,1550,3,1600,1.0,0,0,0,0,0,0,0,5
May 01,2022-05-01 00:00:00,Mission,51.0331655,-114.0709562,/ab/calgary/rentals/condo/1-bedroom/mission/314994,Condo,1400,1,600,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Bridlewood,50.9063189,-114.1160785,/ab/calgary/rentals/condo/2-bedrooms/bridlewood/456241,Condo,1595,2,1000,2.0,0,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Capitol Hill,51.0677249,-114.0891535,/ab/calgary/rentals/condo/2-bedrooms/capitol-hill/pet-friendly/305499,Condo,1350,2,760,1.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Sunnyside,51.0537601,-114.0856625,/ab/calgary/rentals/condo/1-bedroom/sunnyside/416897,Condo,1550,1,490,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Altadore,51.022292,-114.098918,/ab/calgary/rentals/condo/1-bedroom/altadore/pet-friendly/86038,Condo,1475,1,670,1.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Mission,51.0335784,-114.0695733,/ab/calgary/rentals/condo/1-bedroom/mission/pet-friendly/301504,Condo,1245,1,520,1.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,East Village,51.0454698,-114.0535491,/ab/calgary/rentals/condo/2-bedrooms/east-village/325613,Condo,1500,2,560,1.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Eau Claire,51.052468,-114.0667876,/ab/calgary/rentals/condo/1-bedroom/eau-claire/123982,Condo,1600,1,550,1.0,0,0,1,0,1,0,0,5
May 02,2022-05-02 00:00:00,Skyview,51.1643308,-113.9496374,/ab/calgary/rentals/condo/1-bedroom/skyview/458413,Condo,1250,1,591,1.0,0,0,1,0,1,0,0,5
May 03,2022-05-03 00:00:00,Somerset,50.8956538,-114.068508,/ab/calgary/rentals/condo/2-bedrooms/somerset/448890,Condo,1600,2,1100,2.0,0,0,1,1,1,0,0,5
May 05,2022-05-05 00:00:00,Sage Hill,51.1785847,-114.1324691,/ab/calgary/rentals/condo/2-bedrooms/sage-hill/485200,Condo,1550,2,689,2.0,0,0,1,0,1,0,0,5
May 07,2022-05-07 00:00:00,Beltline,51.0423912,-114.0886696,/ab/calgary/rentals/condo/1-bedroom/beltline/85540,Condo,1500,1,600,1.0,0,0,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Sherwood,51.1661742,-114.1515901,/ab/calgary/rentals/condo/1-bedroom/sherwood/379514,Condo,1350,1,730,1.0,0,0,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Spruce Cliff,51.0500688,-114.1334453,/ab/calgary/rentals/condo/2-bedrooms/spruce-cliff/331338,Condo,1450,2,750,1.0,0,0,1,1,1,0,0,5
May 15,2022-05-15 00:00:00,McKenzie Towne,50.9274407,-113.9607262,/ab/calgary/rentals/condo/1-bedroom/mckenzie-towne/pet-friendly/86879,Condo,1200,1,497,1.0,2,0,1,1,1,0,0,5
Jun 01,2022-06-01 00:00:00,Mission,51.0315573,-114.0653616,/ab/calgary/rentals/condo/1-bedroom/mission/97202,Condo,1200,1,600,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Kensington,51.0563722,-114.0949164,/ab/calgary/rentals/condo/1-bedroom/kensington/pet-friendly/103084,Condo,1450,1,600,1.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Auburn Bay,50.8935939,-113.9440269,/ab/calgary/rentals/condo/2-bedrooms/auburn-bay/pet-friendly/452076,Condo,1350,2,572,1.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Lower Mount Royal,51.037055,-114.083751,/ab/calgary/rentals/condo/3-bedrooms/lower-mount-royal/pet-friendly/112770,Condo,1600,3,950,1.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,University District,51.0791059,-114.1468051,/ab/calgary/rentals/condo/1-bedroom/university-district/444494,Condo,1500,1,610,1.0,0,0,0,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Eau Claire,51.052609962323,-114.065840593918,/ab/calgary/rentals/condo/1-bedroom/eau-claire/360013,Condo,1580,1,687,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Panorama Hills,51.1580738,-114.0721951,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/pet-friendly/446933,Condo,1550,2,920,2.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Currie Barracks,51.0157575,-114.1300493,/ab/calgary/rentals/condo/2-bedrooms/currie-barracks/319806,Condo,1600,2,730,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Mckenzie Towne,50.918406,-113.9718359,/ab/calgary/rentals/condo/2-bedrooms/mckenzie-towne/369749,Condo,1550,2,800,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Downtown,51.0478266,-114.0867235,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/313839,Condo,1550,1,730,1.0,0,2,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,West Dover,51.0287449,-113.9951175,/ab/calgary/rentals/condo/2-bedrooms/west-dover/100774,Condo,1300,2,881,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Mahogany,50.8985696,-113.9381964,/ab/calgary/rentals/condo/2-bedrooms/mahogany/pet-friendly/114623,Condo,1450,2,677,1.0,2,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Victoria Park,51.0397535,-114.0605872,/ab/calgary/rentals/condo/1-bedroom/victoria-park/140557,Condo,1525,1,600,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Windsor Park,51.0027362,-114.0785368,/ab/calgary/rentals/condo/2-bedrooms/windsor-park/pet-friendly/102477,Condo,1295,2,761,1.0,2,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Beltline,51.0416883,-114.0786542,/ab/calgary/rentals/condo/1-bedroom/beltline/413963,Condo,1200,1,600,1.0,0,0,1,1,1,0,0,6
Jun 01,2022-06-01 00:00:00,Rocky Ridge,51.139269,-114.240233,/ab/calgary/rentals/condo/2-bedrooms/rocky-ridge/338652,Condo,1500,2,1000,2.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Mckenzie Towne,50.9280169,-113.9601198,/ab/calgary/rentals/condo/1-bedroom/mckenzie-towne/10816,Condo,1295,1,600,1.0,0,0,1,1,1,0,0,6
Jun 01,2022-06-01 00:00:00,East Village,51.0500143,-114.0569043,/ab/calgary/rentals/condo/2-bedrooms/east-village/pet-friendly/119792,Condo,1350,2,701,1.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Royal Oak,51.14292,-114.22142,/ab/calgary/rentals/condo/1-bedroom/royal-oak/135127,Condo,1350,1,655,1.0,0,0,1,1,1,0,0,6
Jun 01,2022-06-01 00:00:00,Mahogany,50.8984829,-113.9381164,/ab/calgary/rentals/condo/2-bedrooms/mahogany/118754,Condo,1550,2,678,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Beltline,51.0424695,-114.090882,/ab/calgary/rentals/condo/2-bedrooms/beltline/119483,Condo,1500,2,890,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Royal Oak,51.14292,-114.22142,/ab/calgary/rentals/condo/1-bedroom/royal-oak/pet-friendly/86630,Condo,1200,1,700,1.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Varsity,51.089029110624,-114.140178968201,/ab/calgary/rentals/condo/2-bedrooms/varsity/140118,Condo,1200,2,900,1.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,McKenzie Towne,50.91201,-113.96641,/ab/calgary/rentals/condo/2-bedrooms/mckenzie-towne/136490,Condo,1500,2,900,2.0,0,0,1,1,1,0,0,6
Jun 01,2022-06-01 00:00:00,Sunnyside,51.0546206,-114.0848462,/ab/calgary/rentals/condo/1-bedroom/sunnyside/303358,Condo,1295,1,2000,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Downtown,51.0513551,-114.061455,/ab/calgary/rentals/condo/1-bedroom/downtown/132357,Condo,1395,1,570,1.0,0,0,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,Beltline,51.0393098,-114.0800646,/ab/calgary/rentals/condo/1-bedroom/beltline/483633,Condo,1350,1,500,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Cornerstone,51.1645766,-113.94518,/ab/calgary/rentals/condo/2-bedrooms/cornerstone/pet-friendly/449069,Condo,1550,2,769,2.0,2,2,1,0,1,0,0,6
