availability,a,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet,available_month
May 15,2022-05-15 00:00:00,Beltline,51.0398499,-114.0644007,/ab/calgary/rentals/condo/2-bedrooms/beltline/401562,Condo,1850,2,1030,2.0,0,0,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Cranston,50.895295,-113.9848964,/ab/calgary/rentals/condo/2-bedrooms/cranston/362933,Condo,1600,2,996,2.0,0,0,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Bridgeland,51.04988,-114.0399461,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/337525,Condo,1700,2,800,1.0,2,2,1,0,1,0,0,5
May 31,2022-05-31 00:00:00,Bridgeland,51.0634609,-114.0564786,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/142612,Condo,1699,2,1000,1.0,2,2,1,0,1,0,0,5
Jun 01,2022-06-01 00:00:00,Bankview,51.030617,-114.100179,/ab/calgary/rentals/condo/1-bedroom/bankview/pet-friendly/359136,Condo,1650,1,800,1.0,2,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Bankview,51.0336838,-114.0949674,/ab/calgary/rentals/condo/2-bedrooms/bankview/77641,Condo,1850,2,900,2.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Beltline,51.0393349,-114.0812361,/ab/calgary/rentals/condo/2-bedrooms/beltline/349694,Condo,1800,2,950,2.0,0,0,1,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Victoria Park,51.0397535,-114.0605872,/ab/calgary/rentals/condo/1-bedroom/victoria-park/140557,Condo,1550,1,600,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Victoria Park,51.0397309,-114.060513,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/pet-friendly/310446,Condo,1900,2,900,2.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Sage Hill,51.1784672,-114.132487,/ab/calgary/rentals/condo/2-bedrooms/sage-hill/pet-friendly/454395,Condo,1650,2,657,2.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Victoria Park,51.039752494,-114.060494628,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/433899,Condo,1895,2,900,2.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,East Village,51.047196910133,-114.050279515344,/ab/calgary/rentals/condo/1-bedroom/east-village/pet-friendly/428689,Condo,1700,1,625,1.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Mahogany,50.8984829,-113.9381164,/ab/calgary/rentals/condo/2-bedrooms/mahogany/118754,Condo,1550,2,678,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Currie Barracks,51.0157575,-114.1300493,/ab/calgary/rentals/condo/2-bedrooms/currie-barracks/319806,Condo,1600,2,730,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Haysboro,50.9758901,-114.0738204,/ab/calgary/rentals/condo/2-bedrooms/haysboro/76188,Condo,1750,2,1093,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Killarney,51.0370918,-114.1234313,/ab/calgary/rentals/condo/2-bedrooms/killarney/pet-friendly/484309,Condo,1550,2,1100,1.0,2,0,0,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Beltline,51.0392516,-114.0772623,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/447166,Condo,1750,2,975,1.0,2,2,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,Mckenzie Towne,50.9136472,-113.9557009,/ab/calgary/rentals/condo/1-bedroom/mckenzie-towne/319815,Condo,1550,1,789,1.0,0,0,1,1,1,1,1,6
Jun 01,2022-06-01 00:00:00,Dover Glen,51.0166206,-113.9970487,/ab/calgary/rentals/condo/2-bedrooms/dover-glen/362595,Condo,1950,2,850,2.0,0,0,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,Parkland,50.9191885,-114.0250166,/ab/calgary/rentals/condo/2-bedrooms/parkland/440394,Condo,1750,2,1138,2.0,0,0,0,0,0,0,0,6
Jun 01,2022-06-01 00:00:00,Victoria Park,51.041522829687,-114.055738,/ab/calgary/rentals/condo/1-bedroom/victoria-park/321802,Condo,1700,1,700,1.0,0,0,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,Aspen Woods,51.0389061,-114.216173,/ab/calgary/rentals/condo/2-bedrooms/aspen-woods/pet-friendly/361627,Condo,1800,2,1350,2.0,0,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Panorama Hills,51.1580738,-114.0721951,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/pet-friendly/446933,Condo,1550,2,920,2.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Erlton,51.022926,-114.0638669,/ab/calgary/rentals/condo/1-bedroom/erlton/367338,Condo,1950,1,1090,2.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Cornerstone,51.1645766,-113.94518,/ab/calgary/rentals/condo/2-bedrooms/cornerstone/pet-friendly/449069,Condo,1550,2,769,2.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Discovery Ridge,51.012678681119,-114.213626243017,/ab/calgary/rentals/condo/2-bedrooms/discovery-ridge/449440,Condo,1800,2,1035,2.0,0,0,1,1,1,0,0,6
Jun 01,2022-06-01 00:00:00,Crescent Heights,51.0614058,-114.0629454,/ab/calgary/rentals/condo/2-bedrooms/crescent-heights/70070,Condo,1575,2,1150,2.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Victoria Park,51.039564609134,-114.060673030688,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/pet-friendly/132536,Condo,1900,2,840,2.0,2,2,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Downtown,51.0487707,-114.0846929,/ab/calgary/rentals/condo/1-bedroom/downtown/71144,Condo,1750,1,600,1.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Victoria Park,51.0418015,-114.0555208,/ab/calgary/rentals/condo/1-bedroom/victoria-park/356937,Condo,1795,1,700,1.0,0,0,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,Spruce Cliff,51.0479528,-114.1320228,/ab/calgary/rentals/condo/2-bedrooms/spruce-cliff/446492,Condo,1950,2,1069,2.0,0,0,1,0,1,0,0,6
Jun 01,2022-06-01 00:00:00,Eau Claire,51.0508547,-114.077663,/ab/calgary/rentals/condo/3-bedrooms/eau-claire/28437,Condo,1995,3,1175,1.0,0,0,1,1,1,0,1,6
Jun 01,2022-06-01 00:00:00,Bridgeland,51.0525995,-114.0422703,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/423038,Condo,2000,2,984,2.0,0,2,1,0,1,0,0,6
Jun 05,2022-06-05 00:00:00,Victoria Park,51.042210953967,-114.060753354024,/ab/calgary/rentals/condo/1-bedroom/victoria-park/92453,Condo,1555,1,763,1.0,0,0,1,0,1,0,0,6
Jun 15,2022-06-15 00:00:00,Sage Hill,51.170290290594,-114.133958366873,/ab/calgary/rentals/condo/2-bedrooms/sage-hill/pet-friendly/125431,Condo,1800,2,851,2.0,2,2,1,0,1,0,0,6
Jun 15,2022-06-15 00:00:00,Bridlewood,50.9063189,-114.1160785,/ab/calgary/rentals/condo/2-bedrooms/bridlewood/pet-friendly/481231,Condo,1650,2,848,2.0,2,0,1,1,1,0,0,6
Jun 16,2022-06-16 00:00:00,University District,51.0780426,-114.1473037,/ab/calgary/rentals/condo/1-bedroom/university-district/pet-friendly/429713,Condo,1550,1,544,1.0,2,2,1,0,1,0,1,6
Jun 30,2022-06-30 00:00:00,East Village,51.0469979,-114.0497096,/ab/calgary/rentals/condo/2-bedrooms/east-village/450359,Condo,1890,2,905,2.0,0,0,1,0,1,0,0,6
Jul 01,2022-07-01 00:00:00,Panorama Hills,51.1651245,-114.0909585,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/68768,Condo,1525,2,900,2.0,0,0,1,1,1,0,0,7
Jul 01,2022-07-01 00:00:00,Citadel,51.1471761,-114.186904,/ab/calgary/rentals/condo/2-bedrooms/citadel/pet-friendly/145526,Condo,1695,2,1000,2.0,2,2,1,1,1,0,0,7
Jul 01,2022-07-01 00:00:00,Victoria Park,51.0403881,-114.0602653,/ab/calgary/rentals/condo/1-bedroom/victoria-park/306471,Condo,1650,1,650,1.0,0,0,1,0,1,0,0,7
Jul 01,2022-07-01 00:00:00,Eau Claire,51.052482576029,-114.065864065607,/ab/calgary/rentals/condo/1-bedroom/eau-claire/pet-friendly/363153,Condo,1650,1,2000,1.0,2,2,1,0,1,0,0,7
Jul 01,2022-07-01 00:00:00,Downtown,51.04576,-114.06786,/ab/calgary/rentals/condo/1-bedroom/downtown/25753,Condo,1950,1,969,1.0,0,0,1,0,1,0,0,7
Jul 01,2022-07-01 00:00:00,Eau Claire,51.0508547,-114.077663,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/pet-friendly/102397,Condo,1800,2,900,1.0,2,0,1,1,1,0,0,7
Jul 01,2022-07-01 00:00:00,Mission,51.0331769,-114.0710155,/ab/calgary/rentals/condo/1-bedroom/mission/pet-friendly/74521,Condo,2000,1,790,1.0,2,2,1,1,1,1,1,7
Jul 01,2022-07-01 00:00:00,Connaught,51.042265,-114.085407,/ab/calgary/rentals/condo/2-bedrooms/connaught/24728,Condo,1995,2,935,2.0,0,0,1,1,1,0,0,7
Jul 01,2022-07-01 00:00:00,Downtown,51.0482556,-114.0824597,/ab/calgary/rentals/condo/1-bedroom/downtown/479644,Condo,1850,1,570,1.0,0,0,1,0,1,0,0,7
Aug 01,2022-08-01 00:00:00,Victoria Park,51.0418015,-114.0555208,/ab/calgary/rentals/condo/1-bedroom/victoria-park/443423,Condo,1650,1,585,1.0,0,0,1,0,1,0,0,8
Aug 01,2022-08-01 00:00:00,Eau Claire,51.053216604274,-114.06716847368,/ab/calgary/rentals/condo/1-bedroom/eau-claire/147692,Condo,1800,1,583,1.0,0,0,1,1,1,0,0,8
Aug 01,2022-08-01 00:00:00,Saddle Ridge,51.1254957,-113.9309652,/ab/calgary/rentals/condo/2-bedrooms/saddle-ridge/483774,Condo,1575,2,818,2.0,0,0,1,0,1,0,0,8
Sep 01,2022-09-01 00:00:00,Brentwood,51.087110070503,-114.128815172461,/ab/calgary/rentals/condo/2-bedrooms/brentwood/133559,Condo,1950,2,600,1.0,0,0,1,1,1,0,1,9
Sep 01,2022-09-01 00:00:00,Beltline,51.041790237381,-114.084975064926,/ab/calgary/rentals/condo/2-bedrooms/beltline/148186,Condo,1950,2,1000,1.0,0,0,1,1,1,0,1,9
Sep 01,2022-09-01 00:00:00,East Village,51.0454105,-114.053745,/ab/calgary/rentals/condo/2-bedrooms/east-village/325098,Condo,1600,2,540,1.0,0,0,1,0,1,0,0,9
Sep 01,2022-09-01 00:00:00,Eau Claire,51.050868188943,-114.077781017196,/ab/calgary/rentals/condo/1-bedroom/eau-claire/77023,Condo,1625,1,600,1.0,0,0,1,1,1,0,0,9
Sep 24,2022-09-24 00:00:00,Eau Claire,51.0524639,-114.0667871,/ab/calgary/rentals/condo/1-bedroom/eau-claire/411915,Condo,2000,1,549,1.0,0,0,1,1,1,1,1,9
call for availability,call for availability,Royal Oak,51.150123003457,-114.215756318524,/ab/calgary/rentals/condo/2-bedrooms/royal-oak/445513,Condo,1550,2,850,2.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Beltline,51.0435505,-114.0866958,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/484258,Condo,1579,2,750,1.0,2,2,1,1,1,0,0,call for availability
call for availability,call for availability,Sunalta,51.043111,-114.0967691,/ab/calgary/rentals/condo/2-bedrooms/sunalta/100751,Condo,1800,2,920,2.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Victoria Park,51.0418149,-114.0538211,/ab/calgary/rentals/condo/1-bedroom/victoria-park/329574,Condo,2000,1,878,1.0,0,0,1,1,1,0,0,call for availability
call for availability,call for availability,Renfrew,51.0589047,-114.0502521,/ab/calgary/rentals/condo/1-bedroom/renfrew/480912,Condo,2000,1,867,1.0,0,0,0,0,1,0,0,call for availability
call for availability,call for availability,Cougar Ridge,51.080535,-114.1999696,/ab/calgary/rentals/condo/1-bedroom/cougar-ridge/pet-friendly/482068,Condo,1750,1,618,1.0,2,2,1,1,1,0,1,call for availability
call for availability,call for availability,Bowness,51.0792456,-114.1940102,/ab/calgary/rentals/condo/2-bedrooms/bowness/pet-friendly/479462,Condo,1975,2,917,2.0,2,2,0,0,0,0,0,call for availability
call for availability,call for availability,Downtown,51.0489344,-114.0852686,/ab/calgary/rentals/condo/1-bedroom/downtown/326099,Condo,1900,1,700,1.0,0,0,1,1,1,0,0,call for availability
call for availability,call for availability,East Village,51.0472163,-114.0504186,/ab/calgary/rentals/condo/1-bedroom/east-village/pet-friendly/484102,Condo,1600,1,625,1.0,2,0,0,0,1,0,0,call for availability
call for availability,call for availability,Downtown,51.0478278,-114.0858711,/ab/calgary/rentals/condo/2-bedrooms/downtown/298041,Condo,1700,2,818,2.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Panorama Hills,51.1580725,-114.0722122,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/63814,Condo,1570,2,933,2.0,0,0,1,1,1,0,0,call for availability
call for availability,call for availability,Victoria Park,51.0418149,-114.0538211,/ab/calgary/rentals/condo/1-bedroom/victoria-park/479678,Condo,2000,1,850,1.0,0,0,1,0,1,0,1,call for availability
call for availability,call for availability,Highland Park,51.090537,-114.0598406,/ab/calgary/rentals/apartment/1-bedroom/highland-park/pet-friendly/102502,Condo,,2,1090,2.0,0,2,1,0,1,0,0,call for availability
Immediate,2000-01-01 00:00:00,East Village,51.047302909967,-114.052231208459,/ab/calgary/rentals/condo/2-bedrooms/east-village/148880,Condo,2750,2,2000,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Inglewood,51.0384827,-114.0154769,/ab/calgary/rentals/condo/2-bedrooms/inglewood/483909,Condo,2100,2,932,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Eau Claire,51.0530356,-114.0661001,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/pet-friendly/363017,Condo,2850,2,1100,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.0370382,-114.0790684,/ab/calgary/rentals/condo/2-bedrooms/lower-mount-royal/481861,Condo,2400,2,1100,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bridgeland,51.0505805,-114.0403062,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/472291,Condo,2025,2,772,2.0,0,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sunnyside,51.0539047,-114.0855107,/ab/calgary/rentals/condo/2-bedrooms/sunnyside/pet-friendly/478567,Condo,2900,2,1066,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Eau Claire,51.0514326,-114.0789287,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/310648,Condo,2195,2,1240,2.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Spruce Cliff,51.0429532,-114.1356815,/ab/calgary/rentals/condo/2-bedrooms/spruce-cliff/pet-friendly/50332,Condo,2100,2,1075,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,South Calgary,51.0236963,-114.1093018,/ab/calgary/rentals/condo/2-bedrooms/south-calgary/pet-friendly/484212,Condo,2195,2,1062,2.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.04562,-114.08824,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/483951,Condo,2290,2,995,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0423757,-114.0876612,/ab/calgary/rentals/condo/2-bedrooms/beltline/31050,Condo,2200,2,1100,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Windsor Park,51.0031489,-114.0809999,/ab/calgary/rentals/condo/2-bedrooms/windsor-park/49304,Condo,2200,2,1000,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Killarney,51.0375166,-114.1183468,/ab/calgary/rentals/condo/2-bedrooms/killarney/145699,Condo,2200,2,1030,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,West Springs,51.0611917,-114.2092971,/ab/calgary/rentals/condo/2-bedrooms/west-springs/pet-friendly/388232,Condo,2500,2,1350,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,University District,51.07955,-114.14694,/ab/calgary/rentals/condo/2-bedrooms/university-district/482576,Condo,2100,2,968,2.0,0,0,1,0,1,0,1,1
Immediate,2000-01-01 00:00:00,Mission,51.0299307,-114.0706062,/ab/calgary/rentals/condo/1-bedroom/mission/483866,Condo,2400,1,1195,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Inglewood,51.0385625,-114.0165895,/ab/calgary/rentals/condo/2-bedrooms/inglewood/52909,Condo,2497,2,1240,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0436211,-114.081813,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/304466,Condo,2750,2,900,2.0,2,2,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.0363868,-114.0910833,/ab/calgary/rentals/condo/3-bedrooms/lower-mount-royal/383681,Condo,3000,3,1705,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.0331938,-114.0618356,/ab/calgary/rentals/condo/1-bedroom/mission/38294,Condo,2295,1,900,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Downtown,51.049079635663,-114.082219964418,/ab/calgary/rentals/condo/2-bedrooms/downtown/64288,Condo,2750,2,1014,2.0,0,0,1,0,1,1,1,1
Immediate,2000-01-01 00:00:00,West Dover,51.0285136,-113.9943254,/ab/calgary/rentals/condo/1-bedroom/west-dover/pet-friendly/481711,Condo,2175,1,595,1.0,0,2,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Bridgeland,51.0521115,-114.0399465,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/377892,Condo,2175,2,790,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Kensington,51.055569599368,-114.086540089966,/ab/calgary/rentals/condo/2-bedrooms/kensington/103356,Condo,2900,2,915,2.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Cranston,50.882821438729,-113.980595073047,/ab/calgary/rentals/condo/2-bedrooms/cranston/481438,Condo,2050,2,908,2.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,University District,51.0800863,-114.146701,/ab/calgary/rentals/condo/2-bedrooms/university-district/469596,Condo,2200,2,914,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Bridgeland,51.0525326,-114.0410648,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/420210,Condo,2700,2,1818,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Victoria Park,51.0401551,-114.0601539,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/117675,Condo,2800,2,980,2.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Beltline,51.0414689,-114.0601996,/ab/calgary/rentals/condo/2-bedrooms/beltline/477075,Condo,2295,2,950,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0419827,-114.0730766,/ab/calgary/rentals/condo/2-bedrooms/beltline/151264,Condo,2700,2,2000,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0402772,-114.0662295,/ab/calgary/rentals/condo/2-bedrooms/beltline/384798,Condo,2800,2,900,2.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Beltline,51.0393317,-114.0812304,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/468138,Condo,2550,2,810,2.0,0,2,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Crescent Heights,51.0538506,-114.0577658,/ab/calgary/rentals/condo/3-bedrooms/crescent-heights/86349,Condo,2990,3,2200,2.0,0,0,1,0,1,1,0,1
Immediate,2000-01-01 00:00:00,Hillhurst,51.054088,-114.0862526,/ab/calgary/rentals/condo/2-bedrooms/hillhurst/pet-friendly/301153,Condo,2600,2,850,2.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0401551,-114.0601539,/ab/calgary/rentals/condo/2-bedrooms/beltline/482316,Condo,2800,2,1000,2.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,East Village,51.0479073,-114.052977,/ab/calgary/rentals/condo/2-bedrooms/east-village/pet-friendly/447791,Condo,2615,2,1244,2.0,0,2,1,1,0,0,0,1
Immediate,2000-01-01 00:00:00,East Village,51.0479073,-114.052977,/ab/calgary/rentals/condo/2-bedrooms/east-village/pet-friendly/447790,Condo,2550,2,1041,2.0,0,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.0484641,-114.0875637,/ab/calgary/rentals/condo/2-bedrooms/downtown/318382,Condo,2199,2,1100,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Victoria Park,51.0401551,-114.0601539,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/415985,Condo,2800,2,971,2.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Beltline,51.0387874,-114.0801787,/ab/calgary/rentals/condo/2-bedrooms/beltline/476655,Condo,2300,2,962,2.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,East Village,51.0470923,-114.0500534,/ab/calgary/rentals/condo/2-bedrooms/east-village/pet-friendly/481480,Condo,2500,2,1000,2.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.0491572,-114.0822146,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/328018,Condo,2500,1,750,1.0,0,2,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,East Village,51.0470923,-114.0500534,/ab/calgary/rentals/condo/1-bedroom/east-village/440326,Condo,2800,1,620,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Arbour Lake,51.1274384,-114.2109572,/ab/calgary/rentals/condo/2-bedrooms/arbour-lake/52312,Condo,2400,2,975,2.0,0,0,1,1,1,0,1,1
Apr 15,2022-04-15 00:00:00,Parkdale,51.070433125624,-114.128461421118,/ab/calgary/rentals/condo/2-bedrooms/parkdale/pet-friendly/348818,Condo,2050,2,1000,2.0,0,2,1,1,1,0,0,4
Apr 15,2022-04-15 00:00:00,Beltline,51.040463,-114.065595,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/484452,Condo,2100,2,900,2.0,2,2,1,0,1,0,0,4
Apr 15,2022-04-15 00:00:00,Downtown,51.0482556,-114.0824597,/ab/calgary/rentals/condo/2-bedrooms/downtown/337684,Condo,3000,2,1060,2.0,0,0,1,0,1,1,1,4
Apr 20,2022-04-20 00:00:00,Beltline,51.0423912,-114.0886697,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/360948,Condo,2800,2,1000,2.0,0,2,1,1,1,1,1,4
Apr 23,2022-04-23 00:00:00,Erlton,51.0230116,-114.0642882,/ab/calgary/rentals/condo/2-bedrooms/erlton/pet-friendly/484617,Condo,2100,2,875,2.0,2,2,1,0,1,0,0,4
Apr 30,2022-04-30 00:00:00,Beltline,51.040463,-114.0655949,/ab/calgary/rentals/condo/1-bedroom/beltline/478216,Condo,2475,1,900,1.0,0,0,0,0,1,0,0,4
May 01,2022-05-01 00:00:00,Beltline,51.0398704,-114.076018,/ab/calgary/rentals/condo/2-bedrooms/beltline/97049,Condo,2800,2,1087,2.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Beltline,51.04382011563,-114.081771342407,/ab/calgary/rentals/condo/2-bedrooms/beltline/143408,Condo,2800,2,900,2.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Beltline,51.0433635,-114.0761203,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/483913,Condo,2300,2,900,2.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Spruce Cliff,51.0431206,-114.1374888,/ab/calgary/rentals/condo/2-bedrooms/spruce-cliff/484774,Condo,2100,2,985,2.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Eau Claire,51.0504736,-114.0777736,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/482802,Condo,2050,2,878,2.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Bridgeland,51.04988,-114.0399462,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/118432,Condo,2145,2,886,2.0,2,2,0,0,1,0,0,5
May 01,2022-05-01 00:00:00,Haysboro,50.97813,-114.07336,/ab/calgary/rentals/condo/2-bedrooms/haysboro/29818,Condo,2300,2,1100,2.0,0,0,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Bankview,51.0354091,-114.0961292,/ab/calgary/rentals/condo/3-bedrooms/bankview/pet-friendly/380418,Condo,2600,3,1200,1.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Beltline,51.0436211,-114.081813,/ab/calgary/rentals/condo/2-bedrooms/beltline/463351,Condo,2995,2,1000,2.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Mission,51.0370303,-114.0698419,/ab/calgary/rentals/condo/2-bedrooms/mission/483747,Condo,2350,2,1000,2.0,0,0,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Beltline,51.040463,-114.065595,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/482255,Condo,2050,1,921,2.0,2,2,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Downtown,51.053729190602,-114.067262258098,/ab/calgary/rentals/condo/1-bedroom/downtown/337915,Condo,2100,1,656,1.0,0,0,1,0,1,0,1,5
May 01,2022-05-01 00:00:00,Beltline,51.0404468,-114.06882,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/481449,Condo,2099,2,825,2.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Tuscany,51.1318587,-114.236273,/ab/calgary/rentals/condo/2-bedrooms/tuscany/pet-friendly/312105,Condo,2200,2,1000,2.0,2,2,1,1,1,0,0,5
May 01,2022-05-01 00:00:00,Eau Claire,51.0529432,-114.0664394,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/137007,Condo,2900,2,838,2.0,0,0,1,1,1,0,1,5
May 01,2022-05-01 00:00:00,Beltline,51.0436211,-114.0818131,/ab/calgary/rentals/condo/2-bedrooms/beltline/388957,Condo,2150,2,800,2.0,0,0,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Eau Claire,51.05054,-114.07642,/ab/calgary/rentals/condo/1-bedroom/eau-claire/411022,Condo,2500,1,900,1.0,0,0,1,1,1,1,1,5
May 01,2022-05-01 00:00:00,Bridgeland,51.0521115,-114.0399465,/ab/calgary/rentals/condo/2-bedrooms/bridgeland/pet-friendly/480001,Condo,2350,2,821,2.0,2,2,1,0,1,0,0,5
May 01,2022-05-01 00:00:00,Eau Claire,51.0510088,-114.0794989,/ab/calgary/rentals/condo/2-bedrooms/eau-claire/83880,Condo,2500,2,1245,2.0,0,0,1,1,1,0,0,5
