rented,availability,a,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,sq_feet2,price2,beds2,baths2,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet
Not-Rented,Immediate,2000-01-01,Calgary,Forest Lawn,51.0415812,-113.9771974,/ab/calgary/rentals/basement/1-bedroom/forest-lawn/35983,Basement,675,1,800,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Highwood,51.088962,-114.078121,/ab/calgary/rentals/basement/2-bedrooms/highwood/pet-friendly/516,Basement,1150,2,950,1,2,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Coventry Hills,51.1668745,-114.0523646,/ab/calgary/rentals/basement/1-bedroom/coventry-hills/397694,Basement,750,1,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Cedarbrae,50.952422364821,-114.135741926984,/ab/calgary/rentals/basement/1-bedroom/cedarbrae/pet-friendly/484030,Basement,1000,1,600,1,2,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Panorama Hills,51.16335,-114.087916,/ab/calgary/rentals/basement/1-bedroom/panorama-hills/151169,Basement,850,1,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mount Pleasant,51.0773974,-114.0715494,/ab/calgary/rentals/basement/1-bedroom/mount-pleasant/pet-friendly/409554,Basement,1280,1,500,1,0,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Taradale,51.115767,-113.9340518,/ab/calgary/rentals/basement/1-bedroom/taradale/454952,Basement,750,1+den,689,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Livingston,51.1846598,-114.0766152,/ab/calgary/rentals/basement/1-bedroom/livingston/468791,Basement,1300,1,607,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Skyview,51.158098105937,-113.964931619159,/ab/calgary/rentals/basement/2-bedrooms/skyview/453008,Basement,1000,2,,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Bowness,51.084897,-114.1939353,/ab/calgary/rentals/basement/2-bedrooms/bowness/pet-friendly/483949,Basement,1150,2,950,1,2,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Banff Trail,51.0714799,-114.106335,/ab/calgary/rentals/basement/1-bedroom/banff-trail/pet-friendly/420348,Basement,1250,1,500,1,0,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Banff Trail,51.0720211,-114.1063375,/ab/calgary/rentals/basement/1-bedroom/banff-trail/pet-friendly/479474,Basement,1250,1,600,1,0,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Banff Trail,51.062233541663,-114.106522498364,/ab/calgary/rentals/basement/1-bedroom/banff-trail/pet-friendly/420345,Basement,1250,1,500,1,0,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Banff Trail,51.0721099,-114.1077447,/ab/calgary/rentals/basement/1-bedroom/banff-trail/pet-friendly/479472,Basement,1300,1,600,1,0,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Capitol Hill,51.0740909,-114.1017371,/ab/calgary/rentals/basement/1-bedroom/capitol-hill/pet-friendly/424012,Basement,1280,1,500,1,0,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Livingston,51.1853295,-114.0551008,/ab/calgary/rentals/basement/1-bedroom/livingston/482503,Basement,1300,1,628,1,0,0,,,0,0,0,0,0,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Radisson Heights,51.044456,-113.9939913,/ab/calgary/rentals/basement/1-bedroom/radisson-heights/483006,Basement,950,1+den,950,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Banff Trail,51.0776237,-114.1167922,/ab/calgary/rentals/basement/2-bedrooms/banff-trail/pet-friendly/483372,Basement,1250,2,771,1,2,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Shawnessy,50.9052824,-114.0826842,/ab/calgary/rentals/basement/2-bedrooms/shawnessy/pet-friendly/483810,Basement,1200,2,1075,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Sundance,50.90011,-114.04242,/ab/calgary/rentals/basement/1-bedroom/sundance/117335,Basement,1150,1+den,1050,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Huntington Hills,51.1200234,-114.0844695,/ab/calgary/rentals/basement/3-bedrooms/huntington-hills/pet-friendly/482138,Basement,1200,3,1000,1,2,2,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Nolan Hill,51.176259080765,-114.164786743517,/ab/calgary/rentals/basement/1-bedroom/nolan-hill/385960,Basement,900,1,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Dalhousie,51.112815204617,-114.151949420624,/ab/calgary/rentals/basement/2-bedrooms/dalhousie/339281,Basement,1125,2,,1,0,0,,,0,0,0,0,0,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Tuxedo Park,51.0725919031,-114.076234230225,/ab/calgary/rentals/basement/2-bedrooms/tuxedo-park/462921,Basement,895,2,1000,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Taradale,51.1202163,-113.9285793,/ab/calgary/rentals/basement/2-bedrooms/taradale/481832,Basement,800,2,750,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Altadore,51.0096683,-114.1133606,/ab/calgary/rentals/basement/1-bedroom/altadore/443967,Basement,700,1,,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Bowness,51.0948006,-114.2019937,/ab/calgary/rentals/basement/2-bedrooms/bowness/483700,Basement,1400,2,750,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Cornerstone,51.1580647,-113.9380436,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/483361,Basement,1200,2,740,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Whitehorn,51.09353201915,-113.960909379068,/ab/calgary/rentals/basement/2-bedrooms/whitehorn/pet-friendly/299575,Basement,900,2,900,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Sunnyside,51.05613,-114.08362,/ab/calgary/rentals/basement/1-bedroom/sunnyside/480114,Basement,1250,1,,1,0,0,,,0,0,0,0,0,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Belmont,50.860696,-114.0779567,/ab/calgary/rentals/basement/1-bedroom/belmont/478807,Basement,950,1,591,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Belmont,50.860696,-114.0779567,/ab/calgary/rentals/basement/1-bedroom/belmont/478805,Basement,950,1,591,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Dover,51.0208162,-113.9866844,/ab/calgary/rentals/basement/2-bedrooms/dover/482643,Basement,988,2,742,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Belmont,50.860696,-114.0779567,/ab/calgary/rentals/basement/1-bedroom/belmont/pet-friendly/478797,Basement,950,1,591,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Bankview,51.0357135,-114.0984943,/ab/calgary/rentals/basement/1-bedroom/bankview/477558,Basement,995,1,,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Banff Trail,51.0710918,-114.1125184,/ab/calgary/rentals/basement/2-bedrooms/banff-trail/pet-friendly/483623,Basement,1650,2,1050,2,2,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Thorncliffe,51.107139791188,-114.054775931091,/ab/calgary/rentals/basement/1-bedroom/thorncliffe/149482,Basement,1100,1,850,1,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Sherwood,51.1623151,-114.1483931,/ab/calgary/rentals/basement/1-bedroom/sherwood/pet-friendly/483530,Basement,1250,1,600,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Banff Trail,51.0749896,-114.1096397,/ab/calgary/rentals/basement/3-bedrooms/banff-trail/462446,Basement,1450,3,1000,1.5,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Deer Run,50.92104,-114.01572,/ab/calgary/rentals/basement/1-bedroom/deer-run/299641,Basement,800,1,1100,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Richmond/Knob Hill,51.0316619,-114.114838,/ab/calgary/rentals/basement/2-bedrooms/richmond-knob-hill/pet-friendly/479011,Basement,1250,2,,1,2,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Fairview,51.101248,-114.20395,/ab/calgary/rentals/basement/2-bedrooms/fairview/474552,Basement,1150,2,950,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Saddle Ridge,51.127728035826,-113.937463789688,/ab/calgary/rentals/basement/2-bedrooms/saddle-ridge/479423,Basement,900,2,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Montgomery,51.0693852,-114.1616644,/ab/calgary/rentals/basement/1-bedroom/montgomery/307975,Basement,750,1,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Banff Trail,51.0718843,-114.1108741,/ab/calgary/rentals/basement/1-bedroom/banff-trail/396173,Basement,950,1,950,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Marlborough Park,51.0537161,-113.9407872,/ab/calgary/rentals/basement/2-bedrooms/marlborough-park/404170,Basement,800,2,,1,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Arbour Lake,51.1309262,-114.2130607,/ab/calgary/rentals/basement/2-bedrooms/arbour-lake/477650,Basement,1350,2,720,1,0,0,,,0,0,0,0,0,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Tuscany,51.1233168,-114.2502729,/ab/calgary/rentals/basement/2-bedrooms/tuscany/451897,Basement,1000,2,,1,0,0,,,0,0,0,0,0,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Killarney,51.0284927,-114.1457184,/ab/calgary/rentals/basement/1-bedroom/killarney/465257,Basement,999,1,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Copperfield,51.102718679959,-113.942993605371,/ab/calgary/rentals/basement/3-bedrooms/copperfield/pet-friendly/482045,Basement,1050,3,950,2,2,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Capitol Hill,51.0680421,-114.1067077,/ab/calgary/rentals/basement/2-bedrooms/capitol-hill/481991,Basement,1495,2,731,2,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mahogany,50.8908,-113.91009,/ab/calgary/rentals/basement/2-bedrooms/mahogany/pet-friendly/481827,Basement,1300,2,,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Taradale,51.127979289885,-113.927997784595,/ab/calgary/rentals/basement/2-bedrooms/taradale/31610,Basement,800,2,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Citadel,51.1374909,-114.1689803,/ab/calgary/rentals/basement/2-bedrooms/citadel/436826,Basement,895,2,900,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Elbow Park,51.023787,-114.094073,/ab/calgary/rentals/basement/3-bedrooms/elbow-park/398542,Basement,1150,3,,2,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Rundle,51.069712,-113.963728,/ab/calgary/rentals/basement/1-bedroom/rundle/440278,Basement,700,1+den,,1.5,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mount Pleasant,51.0798343,-114.0703018,/ab/calgary/rentals/basement/1-bedroom/mount-pleasant/434636,Basement,995,1,,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Banff Trail,51.0709592,-114.1124318,/ab/calgary/rentals/basement/2-bedrooms/banff-trail/483047,Basement,900,2,744,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Evergreen,50.9139578,-114.1148502,/ab/calgary/rentals/basement/1-bedroom/evergreen/360577,Basement,1050,1+den,800 SQ FT,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Pine Creek,50.8610651,-114.0751087,/ab/calgary/rentals/basement/2-bedrooms/pine-creek/482341,Basement,1100,2,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mayland Heights,51.0597301,-114.0204029,/ab/calgary/rentals/basement/2-bedrooms/mayland-heights/111206,Basement,850,2,900,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Forest Lawn,51.0343712,-113.9689047,/ab/calgary/rentals/basement/1-bedroom/forest-lawn/468598,Basement,1150,1,850,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Bridlewood,50.8971939,-114.0967312,/ab/calgary/rentals/basement/1-bedroom/bridlewood/482897,Basement,750,1,1105,1,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Forest Lawn,51.0389289,-113.9688704,/ab/calgary/rentals/basement/1-bedroom/forest-lawn/76022,Basement,1000,1,1000,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Glenbrook,51.0227853,-114.1470687,/ab/calgary/rentals/basement/1-bedroom/glenbrook/pet-friendly/482552,Basement,900,1,795,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Capitol Hill,51.07154,-114.10013,/ab/calgary/rentals/basement/2-bedrooms/capitol-hill/7934,Basement,995,2,975,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mount Pleasant,51.0828676,-114.0664397,/ab/calgary/rentals/basement/2-bedrooms/mount-pleasant/pet-friendly/114598,Basement,1150,2,1075,1,0,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Savanna,51.1329296,-113.9685556,/ab/calgary/rentals/basement/2-bedrooms/savanna/482864,Basement,1200,2,800,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Radisson Heights,51.0423255,-114.000601,/ab/calgary/rentals/basement/2-bedrooms/radisson-heights/477189,Basement,850,2,1000,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Banff Trail,51.0699309,-114.111745,/ab/calgary/rentals/basement/1-bedroom/banff-trail/61670,Basement,895,1,,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Nolan Hill,51.1820337,-114.1729894,/ab/calgary/rentals/basement/2-bedrooms/nolan-hill/422196,Basement,1200,2,,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Glamorgan,51.0123927,-114.141173,/ab/calgary/rentals/basement/2-bedrooms/glamorgan/378312,Basement,945,2,840,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Cambrian Heights,51.084726,-114.0940154,/ab/calgary/rentals/basement/2-bedrooms/cambrian-heights/475126,Basement,900,2,950 estimate,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Hawkwood,51.1363126,-114.1775775,/ab/calgary/rentals/basement/2-bedrooms/hawkwood/482924,Basement,1000,2,1200,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Carrington,51.1791433,-114.0808256,/ab/calgary/rentals/basement/2-bedrooms/carrington/363432,Basement,1200,2,910,1,0,0,,,0,0,0,0,0,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Thorncliffe,51.1001107,-114.066193,/ab/calgary/rentals/basement/1-bedroom/thorncliffe/pet-friendly/482917,Basement,850,1,700,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Temple,51.0861108,-113.9559676,/ab/calgary/rentals/basement/2-bedrooms/temple/482899,Basement,1050,2,1000,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Brentwood,51.0941782,-114.1246354,/ab/calgary/rentals/basement/1-bedroom/brentwood/482842,Basement,1100,1+den,1100,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Highwood,51.09211,-114.08124,/ab/calgary/rentals/basement/studio/highwood/109213,Basement,925,studio,,1,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Walden,50.8653905,-114.0118996,/ab/calgary/rentals/basement/1-bedroom/walden/pet-friendly/477278,Basement,1000,1,700,1,2,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Walden,50.8653905,-114.0118996,/ab/calgary/rentals/basement/1-bedroom/walden/477272,Basement,1000,1,700-800,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Forest Lawn,51.0305308,-113.9801783,/ab/calgary/rentals/basement/2-bedrooms/forest-lawn/482636,Basement,1250,2,800,1,0,0,,,0,0,1,0,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Mission,51.0354777,-114.0693427,/ab/calgary/rentals/basement/1-bedroom/mission/pet-friendly/381327,Basement,875,1,,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mahogany,50.88995,-113.90883,/ab/calgary/rentals/basement/2-bedrooms/mahogany/pet-friendly/482248,Basement,1350,2,900,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Bridlewood,50.8966401,-114.0974483,/ab/calgary/rentals/basement/1-bedroom/bridlewood/363024,Basement,1025,1,,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Nolan Hill,51.1814432,-114.1685761,/ab/calgary/rentals/basement/2-bedrooms/nolan-hill/357339,Basement,1200,2,900,1,0,0,,,0,0,0,0,0,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Taradale,51.1242296,-113.9229468,/ab/calgary/rentals/basement/2-bedrooms/taradale/482611,Basement,1195,2,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Shawnessy,50.9031322,-114.075706,/ab/calgary/rentals/basement/2-bedrooms/shawnessy/482610,Basement,1050,2,750,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,West Hillhurst,51.0509171,-114.1071138,/ab/calgary/rentals/basement/1-bedroom/west-hillhurst/pet-friendly/35089,Basement,895,1,,1,2,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Panorama Hills,51.1645823,-114.0839865,/ab/calgary/rentals/basement/1-bedroom/panorama-hills/482412,Basement,900,1,700,1,0,0,,,0,0,0,0,0,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Livingston,51.1890375,-114.0596774,/ab/calgary/rentals/basement/2-bedrooms/livingston/pet-friendly/481769,Basement,1520,2,950,1,2,2,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Walden,50.86546,-114.01132,/ab/calgary/rentals/basement/1-bedroom/walden/482323,Basement,850,1,591,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Garrison Woods,51.0104009,-114.1136599,/ab/calgary/rentals/basement/2-bedrooms/garrison-woods/pet-friendly/30483,Basement,1195,2,Appr 900 sq/ft,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Cornerstone,51.1478272,-113.9248583,/ab/calgary/rentals/basement/1-bedroom/cornerstone/420514,Basement,900,1,593,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beddington,51.1282482,-114.0888549,/ab/calgary/rentals/basement/2-bedrooms/beddington/372836,Basement,1000,2,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Dover Glen,51.0175437,-113.9998544,/ab/calgary/rentals/basement/1-bedroom/dover-glen/475148,Basement,850,1,966,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Seton,50.86701,-113.94928,/ab/calgary/rentals/basement/1-bedroom/seton/pet-friendly/481643,Basement,1250,1,616,1,2,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Bridgeland,51.0565298,-114.0400598,/ab/calgary/rentals/basement/2-bedrooms/bridgeland/318449,Basement,1250,2,988 Square Feet,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mount Pleasant,51.0768008,-114.0666345,/ab/calgary/rentals/basement/2-bedrooms/mount-pleasant/pet-friendly/453511,Basement,1295,2,900,1,0,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Cornerstone,51.1524202,-113.9336788,/ab/calgary/rentals/basement/1-bedroom/cornerstone/pet-friendly/421765,Basement,975,1,,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mount Pleasant,51.0787194,-114.0722519,/ab/calgary/rentals/basement/1-bedroom/mount-pleasant/90341,Basement,750,1,,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Martindale,51.1151287,-113.9484166,/ab/calgary/rentals/basement/2-bedrooms/martindale/465366,Basement,800,2,650,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Redstone,51.1726828,-113.9635851,/ab/calgary/rentals/basement/1-bedroom/redstone/481701,Basement,950,1,,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Chaparral,50.8881308,-114.0241805,/ab/calgary/rentals/basement/1-bedroom/chaparral/312242,Basement,900,1,800,1,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Bowness,51.0831684,-114.18062,/ab/calgary/rentals/basement/1-bedroom/bowness/pet-friendly/454163,Basement,795,1+den,,1,2,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Coral Springs,51.1071629,-113.9231473,/ab/calgary/rentals/basement/1-bedroom/coral-springs/357574,Basement,1050,1,1150,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Ranchlands,51.1206795,-114.1778558,/ab/calgary/rentals/basement/1-bedroom/ranchlands/480333,Basement,800,1,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Rosscarrock,51.046124,-114.148344,/ab/calgary/rentals/basement/1-bedroom/rosscarrock/pet-friendly/330676,Basement,950,1,950,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mayland Heights,51.0566467,-114.0156646,/ab/calgary/rentals/basement/2-bedrooms/mayland-heights/pet-friendly/292089,Basement,1050,2,approx 900,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mount Pleasant,51.072535,-114.082903,/ab/calgary/rentals/basement/2-bedrooms/mount-pleasant/49747,Basement,775,2,,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Legacy,50.8582788,-114.0098336,/ab/calgary/rentals/basement/1-bedroom/legacy/481584,Basement,1500,1+den,781,1,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Evanston,51.1641483,-114.1116686,/ab/calgary/rentals/basement/1-bedroom/evanston/479910,Basement,850,1,,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Cornerstone,51.1530891,-113.9336703,/ab/calgary/rentals/basement/1-bedroom/cornerstone/368558,Basement,1050,1,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Martindale,51.1164377,-113.958984,/ab/calgary/rentals/basement/2-bedrooms/martindale/481302,Basement,1200,2,800,1,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Erin Woods,51.0240777,-113.9610229,/ab/calgary/rentals/basement/1-bedroom/erin-woods/467334,Basement,800,1,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Martindale,51.1155834,-113.9639143,/ab/calgary/rentals/basement/2-bedrooms/martindale/466558,Basement,1150,2,1200,1,0,0,,,0,0,1,1,1,1,1
Not-Rented,Immediate,2000-01-01,Calgary,Glamorgan,51.012224,-114.1514996,/ab/calgary/rentals/basement/2-bedrooms/glamorgan/458347,Basement,1400,2,,1,0,0,,,0,0,1,1,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Thorncliffe,51.1064227,-114.0608784,/ab/calgary/rentals/basement/1-bedroom/thorncliffe/458195,Basement,850,1,,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Coral Springs,51.1032,-113.93155,/ab/calgary/rentals/basement/1-bedroom/coral-springs/pet-friendly/107563,Basement,900,1+den,800,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Radisson Heights,51.044556,-113.986576,/ab/calgary/rentals/basement/1-bedroom/radisson-heights/150979,Basement,850,1,995 SQ FT,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Brentwood,51.0916472,-114.133774,/ab/calgary/rentals/basement/1-bedroom/brentwood/391768,Basement,900,1,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Cornerstone,51.150642,-113.9351747,/ab/calgary/rentals/basement/1-bedroom/cornerstone/pet-friendly/443534,Basement,850,1,587,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Albert Park,51.0412915,-113.994723,/ab/calgary/rentals/basement/2-bedrooms/albert-park/pet-friendly/46499,Basement,798,2,800,1,2,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Highland Park,51.0920786,-114.0676788,/ab/calgary/rentals/basement/1-bedroom/highland-park/367403,Basement,950,1+den,900,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Coventry Hills,51.160911,-114.041118,/ab/calgary/rentals/basement/2-bedrooms/coventry-hills/129601,Basement,1025,2,750,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Carrington,51.1821574,-114.0878795,/ab/calgary/rentals/basement/1-bedroom/carrington/pet-friendly/474818,Basement,850,1,700,1,2,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Nolan Hill,51.1774965,-114.173784,/ab/calgary/rentals/basement/2-bedrooms/nolan-hill/434205,Basement,1200,2+den,,1,0,0,,,0,0,0,0,0,0,0
