availability,a,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet,available_month
Dec 01,2022-12-01 00:00:00,Calgary,Kingsland,50.9932761,-114.0826404,/ab/calgary/rentals/apartment/2-bedrooms/kingsland/60482,Apartment,1295,2,899,1.0,0,0,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Harvest Hills,51.1536757,-114.0434695,/ab/calgary/rentals/apartment/2-bedrooms/harvest-hills/pet-friendly/469951,Apartment,1700,2,900,1.0,2,2,0,0,0,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Beltline,51.038793,-114.077172,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/505082,Apartment,1650,1,553,1.0,2,0,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Bankview,51.033001300966,-114.099197387695,/ab/calgary/rentals/apartment/2-bedrooms/bankview/pet-friendly/12183,Apartment,1575,2,935,1.0,2,2,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,South Calgary,51.0241666,-114.1141032,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/501486,Apartment,1750,1,810,2.0,2,2,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Currie Barracks,51.0153354,-114.1295467,/ab/calgary/rentals/apartment/2-bedrooms/currie-barracks/465605,Apartment,2100,2,800,1.0,0,0,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Walden,50.865509528583,-114.02743046627,/ab/calgary/rentals/apartment/2-bedrooms/walden/pet-friendly/501209,Apartment,1899,2,954,2.0,2,2,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Midnapore,50.9165656,-114.046525,/ab/calgary/rentals/apartment/2-bedrooms/midnapore/469146,Apartment,1500,2,878,1.0,0,0,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Beltline,51.0382326,-114.0836706,/ab/calgary/rentals/apartment/2-bedrooms/beltline/490407,Apartment,4500,2,1500,2.0,0,0,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Bankview,51.0334193,-114.0963261,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/469883,Apartment,1350,1,513,1.0,2,2,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Lower Mount Royal,51.0337982,-114.0943935,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/82309,Apartment,1150,1,580,1.0,2,0,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Inglewood,51.042503,-114.03569,/ab/calgary/rentals/apartment/3-bedrooms/inglewood/324522,Apartment,2600,3,1404,2.0,0,0,1,1,1,1,1,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Glenbrook,51.0302661,-114.1451093,/ab/calgary/rentals/apartment/1-bedroom/glenbrook/480743,Apartment,1495,1,750,1.0,0,0,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Bankview,51.0368986,-114.0950532,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/500726,Apartment,1575,1,612,1.0,2,2,0,0,0,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Lower Mount Royal,51.036195647603,-114.0839861,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/139365,Apartment,1600,1,484,1.0,0,0,1,1,1,1,1,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Bridgeland,51.0541713,-114.0533083,/ab/calgary/rentals/apartment/1-bedroom/bridgeland/43499,Apartment,1235,1,535,1.0,0,0,1,1,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Downtown,51.0478654,-114.088333,/ab/calgary/rentals/apartment/2-bedrooms/downtown/503469,Apartment,2000,2,800,1.0,0,0,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Mayland Heights,51.0657799,-114.005981,/ab/calgary/rentals/apartment/2-bedrooms/mayland-heights/421239,Apartment,1500,2,850,1.0,0,0,1,1,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Victoria Park,51.0401551,-114.0601539,/ab/calgary/rentals/apartment/2-bedrooms/victoria-park/439875,Apartment,2750,2,980,2.0,0,0,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Downtown,51.0475242,-114.0863311,/ab/calgary/rentals/apartment/2-bedrooms/downtown/129450,Apartment,1750,2,980,2.0,0,0,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,East Village,51.0474861,-114.0497137,/ab/calgary/rentals/apartment/2-bedrooms/east-village/pet-friendly/500698,Apartment,3200,2,900,2.0,2,2,1,1,1,0,1,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Bankview,51.0340614,-114.102587,/ab/calgary/rentals/apartment/1-bedroom/bankview/41174,Apartment,1175,1,675,1.0,0,0,1,0,1,0,0,12.0
Dec 01,2022-12-01 00:00:00,Calgary,Altadore,51.0227401,-114.1001647,/ab/calgary/rentals/apartment/2-bedrooms/altadore/34030,Apartment,1450,2,700,1.0,0,0,1,0,1,0,0,12.0
Dec 21,2022-12-21 00:00:00,Calgary,Beltline,51.0411205,-114.0804713,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/435438,Apartment,1350,1,603,1.0,2,2,1,0,1,0,0,12.0
Dec 31,2022-12-31 00:00:00,Calgary,Eau Claire,51.052335177034,-114.066654137048,/ab/calgary/rentals/apartment/1-bedroom/eau-claire/97772,Apartment,2300,1,550,1.0,0,0,1,1,1,1,1,12.0
Jan 01,2023-01-01 00:00:00,Calgary,East Village,51.0447023,-114.040658,/ab/calgary/rentals/apartment/1-bedroom/east-village/pet-friendly/488712,Apartment,1975,1,510,1.0,2,2,0,0,0,0,0,1.0
Jan 01,2023-01-01 00:00:00,Calgary,Signal Hill,51.0240281,-114.186882,/ab/calgary/rentals/apartment/2-bedrooms/signal-hill/501789,Apartment,1800,2,1048,1.0,0,0,1,1,1,0,1,1.0
Jan 15,2023-01-15 00:00:00,Calgary,Southview,51.0341646,-113.9910166,/ab/calgary/rentals/apartment/1-bedroom/southview/499173,Apartment,1495,1,2000,1.0,0,0,1,1,1,0,1,1.0
call for availability,call for availability,Calgary,Southwood,50.952468177877,-114.083458632927,/ab/calgary/rentals/apartment/1-bedroom/southwood/142969,Apartment,950,1,525,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Cliff Bungalow,51.0361682,-114.075884,/ab/calgary/rentals/apartment/1-bedroom/cliff-bungalow/502525,Apartment,1495,1,670,1.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Calgary,Cliff Bungalow,51.0361682,-114.075884,/ab/calgary/rentals/apartment/2-bedrooms/cliff-bungalow/500757,Apartment,1995,2,960,1.0,0,0,1,1,1,1,1,call for availability
call for availability,call for availability,Calgary,Rosemont,51.0760099,-114.094289,/ab/calgary/rentals/apartment/2-bedrooms/rosemont/pet-friendly/129194,Apartment,1350,2,1000,1.0,2,0,0,0,0,0,0,call for availability
call for availability,call for availability,Calgary,Forest Lawn,51.0364266,-113.9743482,/ab/calgary/rentals/apartment/1-bedroom/forest-lawn/92910,Apartment,1050,1,650,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Mahogany,50.8981384,-113.9206846,/ab/calgary/rentals/apartment/2-bedrooms/mahogany/500790,Apartment,1750,2,1000,1.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Calgary,Hidden Valley,51.1466206,-114.1110514,/ab/calgary/rentals/apartment/3-bedrooms/hidden-valley/pet-friendly/498124,Apartment,2600,3,1600,2.0,2,2,0,0,0,0,0,call for availability
call for availability,call for availability,Calgary,Renfrew,51.0634689,-114.0510952,/ab/calgary/rentals/apartment/2-bedrooms/renfrew/pet-friendly/501576,Apartment,2300,2,2000,2.0,2,2,0,0,0,0,0,call for availability
call for availability,call for availability,Calgary,Parkdale,51.0590604,-114.1355465,/ab/calgary/rentals/apartment/2-bedrooms/parkdale/487469,Apartment,2350,2,1350,2.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Victoria Park,51.0398526,-114.0665193,/ab/calgary/rentals/apartment/1-bedroom/victoria-park/pet-friendly/379974,Apartment,2200,1,534,1.0,2,2,1,1,1,1,1,call for availability
call for availability,call for availability,Calgary,Sunalta,51.0402381,-114.095706,/ab/calgary/rentals/apartment/1-bedroom/sunalta/483389,Apartment,1100,1,700,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Edgemont,51.126592,-114.137232,/ab/calgary/rentals/apartment/1-bedroom/edgemont/pet-friendly/5596,Apartment,,1,710,1.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Bankview,51.03377,-114.1026338,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/307463,Apartment,,1,630,1.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Richmond/Knob Hill,51.0241944,-114.1149641,/ab/calgary/rentals/apartment/1-bedroom/richmond-knob-hill/pet-friendly/355606,Apartment,,1,485,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Lower Mount Royal,51.0367289,-114.0875194,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/318587,Apartment,,1,613,1.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Beltline,51.039783,-114.07958,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/440472,Apartment,,1,485,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Hillhurst,51.0564614,-114.0856152,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/pet-friendly/142108,Apartment,,1,625,1.0,2,2,1,1,1,0,0,call for availability
call for availability,call for availability,Calgary,Lower Mount Royal,51.0370382,-114.0790526,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/360545,Apartment,,1,2000,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Bridgeland,51.0506337,-114.0450861,/ab/calgary/rentals/apartment/3-bedrooms/bridgeland/pet-friendly/474475,Apartment,,3,1171,2.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Beltline,51.041047,-114.0745879,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/316346,Apartment,,1,497,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Lower Mount Royal,51.0366916,-114.083831,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/333403,Apartment,,1,700,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Walden,50.8736601,-114.0374756,/ab/calgary/rentals/apartment/1-bedroom/walden/327176,Apartment,,1,638,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,East Village,51.0475398,-114.0742755,/ab/calgary/rentals/apartment/1-bedroom/east-village/pet-friendly/501529,Apartment,,1,795,1.0,2,2,0,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Lower Mount Royal,51.036648,-114.078988,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/51253,Apartment,,1,535,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Mount Pleasant,51.0676898,-114.0810832,/ab/calgary/rentals/apartment/1-bedroom/mount-pleasant/pet-friendly/344812,Apartment,,1,564,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Renfrew,51.058042,-114.049127,/ab/calgary/rentals/apartment/1-bedroom/renfrew/302543,Apartment,,1,1095,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Crescent Heights,51.06451,-114.0635343,/ab/calgary/rentals/apartment/2-bedrooms/crescent-heights/pet-friendly/128138,Apartment,,2,810,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Mission,51.0367603,-114.0730631,/ab/calgary/rentals/apartment/1-bedroom/mission/91277,Apartment,,1,500,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Deer Run,50.93241,-114.0096149,/ab/calgary/rentals/apartment/2-bedrooms/deer-run/pet-friendly/374570,Apartment,,2,1100,1.0,2,0,0,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Bankview,51.0318654,-114.1015524,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/395365,Apartment,,1,600,1.0,2,0,1,1,1,0,0,call for availability
call for availability,call for availability,Calgary,Crescent Heights,51.057301,-114.0571056,/ab/calgary/rentals/apartment/1-bedroom/crescent-heights/305938,Apartment,,1,577,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Mission,51.0370632,-114.070252,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/431998,Apartment,,1,550,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Bankview,51.03335,-114.10007,/ab/calgary/rentals/apartment/1-bedroom/bankview/17058,Apartment,,1,550,1.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Calgary,Downtown,51.0467224,-114.0820723,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/17396,Apartment,,1,685,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Downtown,51.0457187,-114.0805283,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/17394,Apartment,,1,560,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Walden,50.8738894,-114.0390593,/ab/calgary/rentals/apartment/1-bedroom/walden/314007,Apartment,,1,686,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Dalhousie,51.1006179,-114.1501253,/ab/calgary/rentals/apartment/2-bedrooms/dalhousie/47042,Apartment,,2,907,1.0,0,0,1,1,1,1,0,call for availability
call for availability,call for availability,Calgary,Beltline,51.0419755,-114.0594055,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/407213,Apartment,,1,573,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Beltline,51.0408851,-114.0838949,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/312965,Apartment,,1,600,1.0,2,0,1,1,1,1,1,call for availability
call for availability,call for availability,Calgary,Highland Park,51.090537,-114.0598406,/ab/calgary/rentals/apartment/1-bedroom/highland-park/pet-friendly/102502,Apartment,,1,536,1.0,0,2,1,0,1,0,0,call for availability
call for availability,call for availability,Calgary,Hillhurst,51.0573022,-114.0912385,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/pet-friendly/406644,Apartment,,1,1201,1.0,0,2,1,0,1,0,0,call for availability
Immediate,2000-01-01 00:00:00,Calgary,Mission,51.029764,-114.065254,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/343046,Apartment,1845,0,754,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.043,-114.0602964,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/422955,Apartment,2304,2,884,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.047691,-114.081481,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/393080,Apartment,2822,2,586,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Victoria Park,51.0405707,-114.0586474,/ab/calgary/rentals/apartment/1-bedroom/victoria-park/pet-friendly/476038,Apartment,2945,2,938,2.0,2,2,1,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.046632865945,-114.06320966323,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/434562,Apartment,4750,2,909,2.0,2,2,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Calgary,Brentwood,51.0841687,-114.1287177,/ab/calgary/rentals/apartment/1-bedroom/brentwood/pet-friendly/377368,Apartment,2729,2,657,0.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Connaught,51.04338,-114.08903,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/480178,Apartment,2300,2,854,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Altadore,51.0229848,-114.1098195,/ab/calgary/rentals/apartment/1-bedroom/altadore/pet-friendly/468619,Apartment,2128,2,816,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.04366769609,-114.07208817361,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/483743,Apartment,2605,2,900,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Connaught,51.045561201644,-114.08818162038,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/471183,Apartment,2714,2,975,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Bridgeland,51.0500734,-114.0410253,/ab/calgary/rentals/apartment/1-bedroom/bridgeland/pet-friendly/501607,Apartment,2240,2,804,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Skyview,51.1564511,-113.9592373,/ab/calgary/rentals/apartment/1-bedroom/skyview/pet-friendly/430648,Apartment,2126,3,1307,2.0,2,2,1,0,1,0,0,1
Nov 07,2022-11-07 00:00:00,Calgary,Beltline,51.038595,-114.09294,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/29842,Apartment,1832,2,865,0.0,2,2,1,0,1,0,0,11
Immediate,2000-01-01 00:00:00,Calgary,Kingsland,50.993504,-114.076081,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/338360,Apartment,1957,2,945,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0422674,-114.0845042,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/139573,Apartment,2770,2,969,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Red Carpet,51.038967,-113.931151,/ab/calgary/rentals/apartment/1-bedroom/red-carpet/pet-friendly/479453,Apartment,1310,0,646,0.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.038842,-114.092201,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/318403,Apartment,2279,2,775,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Windsor Park,51.0026511,-114.074333,/ab/calgary/rentals/apartment/1-bedroom/windsor-park/pet-friendly/462353,Apartment,1585,2,830,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Marlborough,51.058425,-113.9776341,/ab/calgary/rentals/apartment/1-bedroom/marlborough/pet-friendly/481053,Apartment,1494,2,882,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.043534,-114.082819,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/417846,Apartment,2229,2,834,0.0,2,2,1,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Cliff Bungalow,51.0322636,-114.0752951,/ab/calgary/rentals/apartment/1-bedroom/cliff-bungalow/481917,Apartment,1300,0,620,0.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Carrington,51.184118227946,-114.07281422356,/ab/calgary/rentals/apartment/2-bedrooms/carrington/pet-friendly/472666,Apartment,2048,3,902,0.0,2,2,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Lower Mount Royal,51.0376312,-114.0831935,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/316344,Apartment,5000,2,1896,2.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0413904,-114.0762163,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/75443,Apartment,2150,2,760,3.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.044039909486,-114.07789832065,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/501186,Apartment,3270,2,910,2.0,2,2,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.03973,-114.06647,/ab/calgary/rentals/apartment/1-bedroom/beltline/501185,Apartment,4350,2,881,2.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Calgary,Haysboro,50.9720354,-114.0825932,/ab/calgary/rentals/apartment/1-bedroom/haysboro/pet-friendly/432141,Apartment,1669,2,909,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Victoria Park,51.0398526,-114.0665193,/ab/calgary/rentals/apartment/1-bedroom/victoria-park/pet-friendly/368446,Apartment,3150,2,881,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Capitol Hill,51.067638,-114.093356,/ab/calgary/rentals/apartment/1-bedroom/capitol-hill/pet-friendly/2544,Apartment,1500,2,700,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Cliff Bungalow,51.0317079,-114.0730935,/ab/calgary/rentals/apartment/1-bedroom/cliff-bungalow/pet-friendly/466588,Apartment,2250,2,819,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mission,51.0308028,-114.0702134,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/497291,Apartment,2175,2,804,2.0,2,2,1,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mission,51.0376633,-114.0631462,/ab/calgary/rentals/apartment/2-bedrooms/mission/pet-friendly/453880,Apartment,1695,0,837,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0429559,-114.0885973,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/468620,Apartment,1969,2,880,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.0478893,-114.0532344,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/496785,Apartment,3900,2,737,2.0,2,2,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Cougar Ridge,51.0805889,-114.2042344,/ab/calgary/rentals/apartment/1-bedroom/cougar-ridge/pet-friendly/417059,Apartment,2222,2,984,2.0,2,2,1,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Hillhurst,51.0573403,-114.0875332,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/pet-friendly/470158,Apartment,3275,3,924,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Fairview,50.979186235335,-114.06720220793,/ab/calgary/rentals/apartment/1-bedroom/fairview/pet-friendly/54234,Apartment,1475,2,803,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Dover,51.0278599,-113.968347,/ab/calgary/rentals/apartment/1-bedroom/dover/pet-friendly/2247,Apartment,1475,2,800,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Bridgeland,51.0565375,-114.0492047,/ab/calgary/rentals/apartment/1-bedroom/bridgeland/pet-friendly/355717,Apartment,1475,2,811,0.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Westbrook,51.040237,-114.141647,/ab/calgary/rentals/apartment/1-bedroom/westbrook/pet-friendly/2540,Apartment,1475,2,450,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Cedarbrae,50.9536955,-114.1201631,/ab/calgary/rentals/apartment/1-bedroom/cedarbrae/pet-friendly/374359,Apartment,1650,2,708,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Falconridge,51.108143,-113.936489,/ab/calgary/rentals/apartment/1-bedroom/falconridge/pet-friendly/2248,Apartment,1445,2,800,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mission,51.037644,-114.0703651,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/2243,Apartment,1600,1,570,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Bankview,51.0324264,-114.0962183,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/337415,Apartment,1525,2,968,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Sunalta,51.0425868,-114.0960443,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/347214,Apartment,1550,2,812,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Windsor Park,51.0022119,-114.0791716,/ab/calgary/rentals/apartment/1-bedroom/windsor-park/pet-friendly/2674,Apartment,1475,2,790,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,North Glenmore Park,51.0048681,-114.1098405,/ab/calgary/rentals/apartment/1-bedroom/north-glenmore-park/pet-friendly/2598,Apartment,1450,2,840,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Downtown,51.0394592,-114.0666337,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/2594,Apartment,1600,2,690,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.040604,-114.0904711,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/439358,Apartment,1800,3,903,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.0390969,-114.0731192,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/75288,Apartment,1150,1,450,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,South Calgary,51.0302907,-114.0989466,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/2592,Apartment,1475,2,837,0.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Beltline,51.041837187973,-114.07202629444,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/433243,Apartment,4600,3,868,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Seton,50.8830529,-113.9451975,/ab/calgary/rentals/apartment/1-bedroom/seton/485637,Apartment,1630,2,990,2.0,0,0,1,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,East Village,51.0458488,-114.0498504,/ab/calgary/rentals/apartment/2-bedrooms/east-village/pet-friendly/454557,Apartment,4000,3,882,0.0,2,2,1,0,1,1,0,1
Immediate,2000-01-01 00:00:00,Calgary,West Springs,51.064735378703,-114.209955114017,/ab/calgary/rentals/apartment/1-bedroom/west-springs/pet-friendly/407788,Apartment,3450,3,927,3.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Bayview,50.971823,-114.108811,/ab/calgary/rentals/apartment/1-bedroom/bayview/pet-friendly/343051,Apartment,2571,2,790,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Mahogany,50.894226994473,-113.91024964816,/ab/calgary/rentals/apartment/2-bedrooms/mahogany/pet-friendly/482796,Apartment,2098,3,885,0.0,2,2,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Calgary,Kingsland,50.9840753,-114.0727635,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/448227,Apartment,2191,2,989,2.0,2,2,1,0,1,0,0,1
